Date,open,high,low,close,volume,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-09-15 12:00:00,115070.01,115099.0,114384.0,114842.9,2995.41636,343782363.52896,770538,1546.13431,177457203.0109853
2025-09-15 16:00:00,114842.9,115570.0,114600.0,115307.78,1872.69025,215446534.4474711,524766,1032.15362,118739803.1576456
2025-09-15 20:00:00,115307.78,115605.07,115200.07,115349.71,910.1751,105020970.2477654,194423,369.04321,42582929.2519534
2025-09-16 00:00:00,115349.71,115520.0,114945.01,115307.25,864.47636,99591672.0596251,245700,315.94643,36392856.3604906
2025-09-16 04:00:00,115307.26,116009.62,114930.0,115840.0,1899.99942,219806608.6374382,299283,925.5447,107072896.8487546
2025-09-16 08:00:00,115839.99,115981.17,115206.15,115287.83,1345.53241,155508383.8202235,239032,642.66269,74263269.6366695
2025-09-16 12:00:00,115287.84,115905.89,114737.11,115905.88,2622.65829,302186446.5904271,530203,1256.64052,144829750.8659325
2025-09-16 16:00:00,115905.88,116870.76,115608.28,116800.12,2955.38019,343968787.58147115,534667,1561.23821,181675574.327357
2025-09-16 20:00:00,116800.13,116964.27,116584.45,116788.96,1238.86273,144717388.8277417,198173,590.1511,68948220.9527143
2025-09-17 00:00:00,116788.96,117077.16,116371.81,116372.04,1657.75299,193491339.81008768,290146,815.6349,95235176.2292289
2025-09-17 04:00:00,116372.05,117286.73,116160.22,117162.48,2485.03317,290584490.39789,331949,1244.97129,145570415.8049121
2025-09-17 08:00:00,117162.48,117189.86,116253.27,116258.13,1655.0881,193052633.85378712,275626,616.39614,71876604.8222669
2025-09-17 12:00:00,116258.12,116516.93,115432.0,115875.32,2848.33061,330110290.7219514,580758,1431.82591,165929205.9485088
2025-09-17 16:00:00,115875.33,116333.33,114720.81,115652.02,5738.81221,663313189.1789601,1271634,2797.54671,323392837.8295648
2025-09-17 20:00:00,115652.02,116990.68,115307.33,116447.59,2369.22832,275531760.6590694,477305,1068.62695,124277870.1985975
2025-09-18 00:00:00,116447.6,117896.0,116092.76,117581.66,3081.68078,360962395.081966,545534,1552.10912,181734851.198174
2025-09-18 04:00:00,117581.67,117750.0,116888.02,117086.01,1789.62789,209885864.13961753,336315,688.09658,80699444.8239845
2025-09-18 08:00:00,117086.01,117413.04,117010.59,117063.4,1165.75229,136644267.1676708,265319,615.10674,72102169.6907936
2025-09-18 12:00:00,117063.41,117843.83,116977.59,117583.56,2416.33194,283846467.0922643,482957,1302.94828,153061674.6187116
2025-09-18 16:00:00,117583.56,117900.0,117196.33,117450.21,1828.6235,215116042.7803783,374290,981.62432,115472670.5576836
2025-09-18 20:00:00,117450.21,117657.17,116612.03,117073.53,1375.21725,161058311.2246125,248239,577.46034,67629742.0453804
2025-09-19 00:00:00,117073.53,117459.99,116871.61,116977.58,1326.38784,155402024.032957,312981,533.62089,62517867.8658539
2025-09-19 04:00:00,116977.58,117100.0,116633.86,116909.97,1538.09106,179715411.0223282,281722,576.66272,67382362.1207404
2025-09-19 08:00:00,116909.98,117090.36,116300.0,116394.72,1243.82831,145090230.8051102,210628,486.01225,56690954.6357218
2025-09-19 12:00:00,116394.72,116529.08,115464.19,115884.03,2657.87565,308378000.2272985,466145,1293.13634,150024130.8699705
2025-09-19 16:00:00,115884.03,116136.0,115112.58,115125.12,1413.65495,163452273.2547954,290425,676.66257,78251783.9487356
2025-09-19 20:00:00,115125.13,115657.28,115100.0,115632.38,812.25284,93754462.1107496,170570,454.72006,52478883.6376577
2025-09-20 00:00:00,115632.39,115730.41,115408.47,115445.0,717.06298,82888500.3814652,124296,346.11885,40008333.1499557
2025-09-20 04:00:00,115445.0,115985.2,115409.08,115968.56,759.46126,87855071.4537415,110606,467.47497,54074433.5465427
2025-09-20 08:00:00,115968.56,115968.57,115664.11,115894.06,793.04586,91828050.9108484,136003,360.32496,41724695.4665495
2025-09-20 12:00:00,115894.05,116121.81,115804.47,115986.69,836.91424,97054572.1350462,133819,365.84809,42427792.072543
2025-09-20 16:00:00,115986.7,116079.46,115698.08,115702.0,898.20806,104049061.310618,121605,392.98161,45522079.389769
2025-09-20 20:00:00,115702.0,115944.7,115603.42,115685.63,670.23512,77589017.0499701,114122,343.41635,39754136.2178989
2025-09-21 00:00:00,115685.63,115732.94,115441.83,115669.41,919.05922,106244847.8682677,138632,382.21256,44187619.1962715
2025-09-21 04:00:00,115669.42,115815.98,115487.56,115815.97,806.9398,93317224.3588633,135618,396.77304,45885341.450196
2025-09-21 08:00:00,115815.98,115819.06,115329.03,115603.45,786.85295,90947602.1052275,168670,343.18454,39664581.1150844
2025-09-21 12:00:00,115603.45,115747.23,115473.19,115531.61,671.3204,77628802.4163973,148679,286.47799,33124406.7998765
2025-09-21 16:00:00,115531.62,115665.52,115209.02,115480.05,781.11646,90162089.9308431,192628,363.97115,42014901.1131198
2025-09-21 20:00:00,115480.05,115545.43,115188.0,115232.29,546.23336,62999184.4708107,161738,244.10561,28154689.0724449
2025-09-22 00:00:00,115232.29,115379.25,114150.0,114649.89,3078.59053,352684754.1177771,736906,1425.26822,163246716.8960317
2025-09-22 04:00:00,114649.89,114649.9,111800.0,112519.99,7290.80289,823530281.5120068,728222,3253.3851,367502330.8616385
2025-09-22 08:00:00,112520.0,112976.02,112173.52,112876.97,3052.23045,343444834.8209412,432429,1529.16275,172070503.3334666
2025-09-22 12:00:00,112876.97,113432.76,112380.0,112815.5,3313.50245,374108351.0311305,540240,1462.92194,165183779.0093388
2025-09-22 16:00:00,112815.5,112888.0,111936.4,112122.9,2731.51753,307062428.9179976,394676,1008.47504,113372531.3751473
2025-09-22 20:00:00,112122.9,112977.41,111975.28,112650.99,1315.06971,148041861.2990219,213403,633.14472,71308405.4225647
2025-09-23 00:00:00,112650.99,112833.09,111478.0,112339.99,2398.09582,269043870.0410974,423585,1029.92621,115566420.2778815
2025-09-23 04:00:00,112339.99,113114.01,111876.15,113090.13,2504.81638,282369160.4617041,475088,1192.47496,134434490.335274
2025-09-23 08:00:00,113090.13,113281.5,112683.33,112975.99,1814.57634,205068866.1858234,305733,821.37518,92832278.5740213
2025-09-23 12:00:00,112975.99,113290.5,112496.61,112882.19,1948.83266,219993237.52754167,451279,823.53111,92978126.2179046
2025-09-23 16:00:00,112882.2,112958.58,111540.2,111655.29,2394.18192,268491504.7185394,575584,1073.49522,120384847.7239507
2025-09-23 20:00:00,111655.29,112220.54,111458.73,111998.8,1240.81718,138903161.3389971,224460,602.55822,67469495.5910007
2025-09-24 00:00:00,111998.8,112500.0,111683.09,111683.09,2848.03309,319231715.7830692,450413,1269.95521,142335429.333953
2025-09-24 04:00:00,111683.1,112779.37,111042.66,112583.54,2905.68984,325878156.6984392,422986,1541.7036,172928360.7071409
2025-09-24 08:00:00,112583.54,113162.17,112405.62,113029.46,1567.72874,176833681.4621298,250830,860.06127,97021284.8456154
2025-09-24 12:00:00,113029.45,113890.0,112808.0,113346.41,2535.05067,287303312.8047871,552852,1318.87422,149507527.4025287
2025-09-24 16:00:00,113346.4,113940.0,113163.21,113420.01,1318.69585,149795073.9113442,322583,604.0216,68627497.3590284
2025-09-24 20:00:00,113420.0,113647.58,113204.71,113307.0,1194.06148,135428687.8428125,230173,506.07897,57406181.5722106
2025-09-25 00:00:00,113307.01,113510.23,112214.74,112546.21,3049.61418,344005575.8156814,658203,1427.22747,160957165.1838854
2025-09-25 04:00:00,112546.22,112614.43,111450.42,111766.72,2930.2095,327663142.0068315,596111,1372.57018,153492918.4740055
2025-09-25 08:00:00,111766.73,112246.46,111283.63,111348.0,2287.76235,255646380.3966994,406141,980.94778,109635663.4524312
2025-09-25 12:00:00,111347.99,111729.52,110629.99,111580.77,4734.75828,527008326.8895317,1120064,2052.45708,228443277.3034146
2025-09-25 16:00:00,111580.77,111672.58,108631.51,109360.0,6129.42446,672975159.272566,1060870,2585.28818,283641411.3000655
2025-09-25 20:00:00,109360.0,109685.72,108765.0,108994.49,2099.3808,229341105.54390472,568564,1092.58868,119357100.0546425
2025-09-26 00:00:00,108994.49,109798.84,108809.24,109580.01,2323.19574,254245438.68470752,534083,1052.6688,115195891.1114369
2025-09-26 04:00:00,109580.0,109625.94,108913.0,109320.02,3055.89804,333796210.850903,475637,1727.78782,188665223.80385673
2025-09-26 08:00:00,109320.02,109690.98,108620.07,109133.5,2675.46214,291980121.869797,532784,991.18565,108189935.8615857
2025-09-26 12:00:00,109133.5,109779.73,108764.76,109027.78,3241.9244,354169754.928294,961751,1645.14827,179782119.8443067
2025-09-26 16:00:00,109027.79,110300.0,109027.78,109172.2,2093.42859,229566570.709645,543828,1090.71555,119610460.2767128
2025-09-26 20:00:00,109172.21,109687.69,109087.57,109643.46,853.107,93340818.8959131,209072,470.78424,51511811.8545012
2025-09-27 00:00:00,109643.46,109743.91,109324.42,109553.77,1041.65919,114071463.214046,170335,510.68488,55917374.0740454
2025-09-27 04:00:00,109553.77,109742.27,109332.02,109411.2,908.84116,99561610.8009834,118897,406.08444,44487440.4875867
2025-09-27 08:00:00,109411.19,109477.69,109064.4,109310.21,1356.29029,148229649.5617629,194483,596.20681,65164372.5004919
2025-09-27 12:00:00,109310.22,109477.59,109193.0,109402.24,1151.38343,125875777.0650947,178012,511.03924,55871636.5324489
2025-09-27 16:00:00,109402.25,109440.0,109243.89,109424.2,590.81859,64619444.6986324,145696,234.92135,25691898.2287131
2025-09-27 20:00:00,109424.21,109699.98,109362.72,109635.85,452.79377,49589643.6565571,112171,264.32214,28947779.1709094
2025-09-28 00:00:00,109635.85,109787.75,109325.05,109436.0,822.14827,90044713.8701625,223878,412.28027,45150225.5085185
2025-09-28 04:00:00,109436.0,109537.8,109260.0,109513.06,569.05076,62257046.2973951,92356,294.3134,32198424.2767375
2025-09-28 08:00:00,109513.06,109585.39,109250.0,109369.02,862.93461,94420289.0463335,183426,420.99379,46061702.5165268
2025-09-28 12:00:00,109369.02,110037.93,109189.99,110037.93,1349.20291,147898941.3890638,288876,555.96741,60956478.868281
2025-09-28 16:00:00,110037.92,110393.63,110008.54,110337.6,1215.77694,134010225.1602395,241509,612.7166,67540466.2641024
2025-09-28 20:00:00,110337.61,112350.0,110294.78,112163.95,2723.21811,303623728.5571409,454821,1485.60459,165588459.7351838
2025-09-29 00:00:00,112163.96,112310.0,111588.07,111857.51,2297.47362,257214538.02497688,442060,1048.9896,117456642.6378411
2025-09-29 04:00:00,111857.51,111904.34,111560.65,111865.95,1831.36016,204592458.62763953,299499,1004.26408,112180456.4613701
2025-09-29 08:00:00,111865.96,112421.99,111865.95,112100.0,2126.24195,238342829.855226,324984,1077.07667,120736060.1785276
2025-09-29 12:00:00,112100.0,114231.56,111901.26,113815.57,5064.79852,573716293.1818378,789340,2663.77606,301574004.7132266
2025-09-29 16:00:00,113815.57,114390.93,113449.74,114265.55,2716.40525,309483410.948789,354517,1227.9372,139934824.2423155
2025-09-29 20:00:00,114265.56,114400.0,114020.0,114311.96,1504.84055,171898105.2326668,232253,814.64407,93052999.3354721
2025-09-30 00:00:00,114311.97,114792.0,114040.35,114376.39,2494.38118,285442214.8678188,444227,1122.69104,128499719.71322
2025-09-30 04:00:00,114376.39,114376.4,113585.0,113699.23,2326.82117,265116049.17012072,334134,947.88151,107991936.5251196
2025-09-30 08:00:00,113699.24,113741.37,112656.27,113055.01,2869.29172,324570286.3493887,462307,1534.32514,173519351.1010789
2025-09-30 12:00:00,113055.0,113677.23,112866.11,113106.16,2840.28661,321540741.98797554,878794,1300.30916,147218631.2098564
2025-09-30 16:00:00,113106.15,114563.46,112800.0,114359.99,2535.88761,288029255.1149764,512164,1287.0965,146251134.0403759
2025-09-30 20:00:00,114359.99,114754.87,113765.42,114048.93,1977.48804,226014719.6398154,386705,993.41819,113563688.6805307
2025-10-01 00:00:00,114048.94,114551.76,113966.67,114176.92,2042.57116,233499606.0492224,365189,973.35718,111273026.3033128
2025-10-01 04:00:00,114176.93,114740.0,114151.0,114539.02,1996.43364,228584340.5159694,453781,805.82104,92262770.0315204
2025-10-01 08:00:00,114539.02,116795.85,114484.43,116789.58,5217.93036,604751911.2903827,730334,2969.42682,343980662.6390642
2025-10-01 12:00:00,116789.57,117649.99,116363.38,117423.73,4518.346,528495971.58234096,849968,2190.22932,256223578.84746033
2025-10-01 16:00:00,117423.73,118199.0,116724.56,117439.53,3814.32316,448255889.9333288,583662,1823.08956,214253035.2085787
2025-10-01 20:00:00,117439.53,118649.1,117163.25,118594.99,2446.79084,288509261.8946892,447409,1309.117,154429584.376581
2025-10-02 00:00:00,118594.99,119456.92,118368.05,118733.99,4187.34775,497627797.1143786,736652,2192.5334,260588560.740153
2025-10-02 04:00:00,118733.99,118930.29,118279.31,118489.76,1772.36438,210107178.015847,347710,665.88412,78943010.6553477
2025-10-02 08:00:00,118489.76,118926.49,118354.61,118765.73,1460.00845,173263672.0740636,264264,747.6098,88726117.3765498
2025-10-02 12:00:00,118765.72,119910.79,118516.39,119910.78,5099.16626,608427409.9058733,967574,2836.67768,338496859.04429275
2025-10-02 16:00:00,119910.78,121022.07,119359.63,120836.49,4869.11141,585412473.7457385,780175,2457.56897,295486797.2050188
2025-10-02 20:00:00,120836.49,120914.0,120072.46,120529.35,2282.83678,275022596.4886794,375698,852.80451,102745078.9684455
2025-10-03 00:00:00,120529.35,120550.9,119820.0,120225.89,2268.65523,272710904.2795634,425555,853.57434,102601163.4452529
2025-10-03 04:00:00,120225.88,120324.53,119610.59,119640.21,2293.91523,274941005.2123386,319426,763.91801,91596948.7399682
2025-10-03 08:00:00,119640.22,120515.89,119248.3,120334.5,3467.40526,416272468.7855771,428903,1447.39533,173798057.3015655
2025-10-03 12:00:00,120334.51,122366.0,119881.24,122258.05,4929.42106,596531230.4644371,1074937,2734.65596,331036842.4869954
2025-10-03 16:00:00,122258.04,123894.99,121466.25,122660.99,9447.66952,1159833334.6543584,1647932,4768.99657,585662876.9486153
2025-10-03 20:00:00,122661.0,122734.92,121999.33,122232.0,1529.2617,187092133.2850443,350067,720.08334,88096718.6912241
2025-10-04 00:00:00,122232.21,122325.6,121684.97,122243.99,1730.5772,211099963.9543126,424870,816.50953,99613426.5343203
2025-10-04 04:00:00,122243.99,122800.0,122219.3,122324.08,1516.17531,185707032.5427078,298681,710.92006,87079947.3437607
2025-10-04 08:00:00,122324.08,122539.83,121962.81,121973.26,1268.73633,155133843.532702,219801,623.33043,76223673.6250506
2025-10-04 12:00:00,121973.26,122509.52,121698.88,121791.31,1464.05666,178686185.503194,361807,623.71437,76136650.144284
2025-10-04 16:00:00,121791.31,121964.95,121510.0,121959.25,1443.23464,175708446.3215488,245128,615.43498,74935077.8348441
2025-10-04 20:00:00,121959.25,122410.0,121871.01,122391.0,785.38664,95937431.490182,153303,377.89398,46165657.6414022
2025-10-05 00:00:00,122390.99,124362.28,122136.0,123776.22,4212.02615,520334194.4899332,691499,2464.54974,304379319.5098166
2025-10-05 04:00:00,123776.23,125708.42,123734.0,124713.63,7342.549203,918195583.5730019,999184,4023.051153,503093246.9655108
2025-10-05 08:00:00,124713.63,124838.37,122520.24,123464.64,4455.30964,550076667.5275217,798480,2105.1648,259759835.8596874
2025-10-05 12:00:00,123464.64,123464.65,122675.0,122803.17,2233.09004,274872969.0645712,362179,1132.83436,139463431.1155205
2025-10-05 16:00:00,122803.17,123464.0,122301.63,122591.79,2386.1605,293327214.60724366,500385,1262.23472,155197705.0731131
2025-10-05 20:00:00,122591.8,123548.83,122473.62,123482.31,1413.96202,174010841.6772922,338943,792.83763,97584862.3873479
2025-10-06 00:00:00,123482.32,124358.46,123084.0,123839.09,3025.28443,374435028.7998624,822567,1514.5444,187472078.5337299
2025-10-06 04:00:00,123839.09,124165.56,123280.49,123390.47,2210.62835,273410254.4012753,473306,912.42819,112855684.846489
2025-10-06 08:00:00,123390.47,124531.66,123390.46,124215.0,2768.21181,343203564.65059125,423106,1659.13306,205727617.7851945
2025-10-06 12:00:00,124215.0,125408.29,124178.0,125000.0,4567.6948,570039253.6821523,1183562,2348.48905,293097929.816179
2025-10-06 16:00:00,125000.0,126199.63,124800.0,125410.81,4722.172353,592646648.2734343,853093,2580.048563,323906136.9016159
2025-10-06 20:00:00,125410.8,125534.0,124511.15,124658.54,2200.63705,275094202.4580028,450533,948.36489,118565681.83451
2025-10-07 00:00:00,124658.54,125082.27,124101.26,124329.74,1773.60979,220920573.7682391,491779,864.88818,107758799.108022
2025-10-07 04:00:00,124329.74,124654.47,123567.6,123667.99,2455.2259,304622336.04908806,470777,978.62711,121447489.7183041
2025-10-07 08:00:00,123668.0,124509.6,123322.9,124453.38,2444.73415,303046034.7634748,452817,1222.21828,151582526.9105501
2025-10-07 12:00:00,124453.37,125126.0,121172.89,121846.01,7360.01455,905286859.8015779,1464124,3253.15942,400336339.53722113
2025-10-07 16:00:00,121846.01,122084.14,120574.94,121637.17,5726.896,695188027.5823399,1000405,2550.82405,309673616.05836594
2025-10-07 20:00:00,121637.18,122292.62,121258.08,121332.95,1873.51346,228341967.9058288,510883,829.63395,101148970.3664426
2025-10-08 00:00:00,121332.96,122229.66,121200.0,121374.75,2406.76826,293072607.11187845,691439,1164.40966,141825662.0669816
2025-10-08 04:00:00,121374.76,121910.24,121066.14,121597.06,2670.85944,324564761.8718374,585514,1288.46007,156576311.2840621
2025-10-08 08:00:00,121597.05,123200.0,121524.01,122884.14,3408.74044,417698564.08653915,681423,2059.58628,252263865.0824872
2025-10-08 12:00:00,122884.14,123350.0,121649.68,122189.72,3373.3683,413472933.8470367,1039222,1761.36381,215957082.1099772
2025-10-08 16:00:00,122189.72,124197.25,122110.08,123450.0,3795.53021,468725361.0630899,896830,2110.11538,260570178.91050687
2025-10-08 20:00:00,123450.01,123737.0,122794.4,123306.0,1357.35135,167308614.4612353,290569,655.12702,80783165.2408446
2025-10-09 00:00:00,123306.01,123348.32,121475.98,122038.01,2319.17839,283578287.060556,548381,1061.61448,129742045.2979882
2025-10-09 04:00:00,122038.01,122264.0,121724.71,121906.1,1451.1479,177032613.4800248,351374,678.82991,82810764.9471066
2025-10-09 08:00:00,121906.09,122833.02,121145.49,122737.57,2689.44106,327913491.3796674,614086,1321.39836,161086013.2158115
2025-10-09 12:00:00,122737.56,123762.94,120673.99,121147.14,6566.062,802158864.0464597,1257871,3132.48226,382886650.71182704
2025-10-09 16:00:00,121147.15,121481.9,119651.47,120951.72,6174.05969,744428050.4700568,1020022,2595.55881,312958583.5845296
2025-10-09 20:00:00,120951.72,121900.0,120838.0,121662.4,2359.47103,286326781.1299684,439433,1354.26982,164398775.806976
2025-10-10 00:00:00,121662.41,121874.13,120900.0,121026.01,2094.68145,254275035.70168647,516650,955.65412,116026684.8000438
2025-10-10 04:00:00,121026.0,121754.34,120855.41,120932.05,2566.54979,311351111.01304555,596873,1052.11332,127707284.6134964
2025-10-10 08:00:00,120932.05,121777.07,120916.44,121554.55,1553.83694,188695320.93428832,445775,835.88684,101510363.656158
2025-10-10 12:00:00,121554.55,122550.0,118500.0,119018.98,7767.59253,934592515.3194768,1732958,3669.89821,441938383.397945
2025-10-10 16:00:00,119018.99,119456.28,115952.47,116661.5,8454.54427,994807629.5708808,2022673,3793.97209,446619279.93523026
2025-10-10 20:00:00,116661.5,117214.64,102000.0,112774.5,41734.73429,4666029292.50178,6089593,20194.61839,2259496456.4431343
2025-10-11 00:00:00,112774.49,113322.39,111019.43,112300.01,11533.52669,1293681040.675099,2026502,5110.80551,573335130.3924258
2025-10-11 04:00:00,112300.0,112991.16,110090.29,110384.61,7142.76272,797960337.7006236,1228503,3044.40272,340310800.0988288
2025-10-11 08:00:00,110384.6,112359.67,110162.23,112280.0,5929.13992,661351285.9225689,1017523,2692.80191,300419021.0838884
2025-10-11 12:00:00,112280.01,112500.0,111793.2,111793.2,3681.24351,412916020.17511153,650037,1364.49025,153067514.6977155
2025-10-11 16:00:00,111793.21,112185.53,110865.82,111178.31,3138.91159,350434516.2194635,678020,1392.25845,155445077.5536772
2025-10-11 20:00:00,111178.3,111368.29,109561.59,110644.4,4022.93209,444726272.5382697,1061344,1771.18912,195852055.74041647
2025-10-12 00:00:00,110644.4,111368.14,109565.06,110676.0,4785.58424,527734464.99480784,1108600,2476.96052,273173790.56971353
2025-10-12 04:00:00,110676.0,112125.51,110617.1,111525.2,2731.29761,304716749.8161251,607932,1477.2575,164825649.6771012
2025-10-12 08:00:00,111525.19,112133.33,111139.87,111848.36,2810.82095,313927758.0770548,603209,1642.22975,183428181.6627776
2025-10-12 12:00:00,111848.35,113745.84,111177.75,113198.2,9020.41664,1014104335.2971934,1362515,4653.69522,523225849.13482726
2025-10-12 16:00:00,113198.2,114700.0,113198.2,114342.28,6635.34892,756389128.2452086,1144133,3685.75078,420151541.2775935
2025-10-12 20:00:00,114342.28,115770.0,114217.75,114958.8,6271.83436,721674092.309766,1222186,2979.55156,342871466.8552378
2025-10-13 00:00:00,114958.81,115963.81,114619.45,114821.12,4123.60858,475323620.2714995,1164854,2174.32736,250632301.02132633
2025-10-13 04:00:00,114821.13,115554.83,114398.24,115399.67,3437.01313,394916947.3384273,736105,1463.28676,168265163.2948926
2025-10-13 08:00:00,115399.66,115438.17,113616.5,114180.0,4560.86246,523095735.5642637,873810,1919.2685,220015762.353088
2025-10-13 12:00:00,114180.0,115530.0,113800.01,114312.1,5538.12887,634545221.8961551,1607879,2528.50751,289748367.0950147
2025-10-13 16:00:00,114312.09,115891.3,114215.79,115792.84,3368.92301,387384812.75319195,929742,1926.7827,221567028.2375251
2025-10-13 20:00:00,115792.84,115868.0,115005.44,115166.0,1528.70428,176565323.1622117,426962,698.7244,80721961.8406198
2025-10-14 00:00:00,115166.0,115409.96,113279.76,113500.0,3456.84461,394674575.7533898,805132,1323.21364,150943873.6425202
2025-10-14 04:00:00,113500.0,113691.0,111355.01,111724.41,6286.29915,707088652.3130902,1394120,2719.93617,305898644.0099276
2025-10-14 08:00:00,111724.41,112140.0,110012.24,111313.98,5281.83478,587216179.5990943,1285881,2512.77526,279377550.8868794
2025-10-14 12:00:00,111313.98,112943.82,109866.0,112900.43,7186.98731,799750593.430091,1807844,3813.50177,424684587.78846383
2025-10-14 16:00:00,112900.44,113544.53,111692.31,112613.7,7436.01163,838223618.2429945,1608065,3642.46928,410719177.7310384
2025-10-14 20:00:00,112613.69,113577.0,112230.46,113028.14,2222.35226,251187159.4698389,524600,932.29585,105387558.5755513
2025-10-15 00:00:00,113028.13,113612.35,111825.93,112024.29,3526.54912,397532853.03578305,952530,1322.04541,149048214.4543608
2025-10-15 04:00:00,112024.3,112680.0,111746.76,112584.5,3442.20374,386508741.5202599,684213,1626.18854,182636474.7934118
2025-10-15 08:00:00,112584.49,113520.88,111693.26,111905.73,3699.08334,416606520.0844072,682792,1814.49868,204405905.0758588
2025-10-15 12:00:00,111905.72,112238.41,110400.0,110798.01,6590.50038,733692945.2888614,1400159,3070.6239,341849663.57600087
2025-10-15 16:00:00,110798.01,111557.7,110164.0,111271.73,3317.74779,367768608.8604996,900352,1590.42532,176349438.2517304
2025-10-15 20:00:00,111271.73,111556.27,110500.0,110763.28,2410.40374,267529972.56295753,623095,1075.53646,119389098.7694112
2025-10-16 00:00:00,110763.28,111867.17,110361.0,111329.48,2715.42468,301615168.7499891,687631,1221.15877,135759727.1280965
2025-10-16 04:00:00,111329.48,111773.7,110553.19,110584.2,3097.1426,344138789.9356011,607552,1467.52379,163043206.5519259
2025-10-16 08:00:00,110584.21,111728.7,109635.15,111404.72,5282.11808,585711124.9951088,846206,2170.84547,240725496.973672
2025-10-16 12:00:00,111404.73,111982.45,108361.69,108549.21,8252.81169,908795953.1495491,1477274,3577.93392,394363524.07099247
2025-10-16 16:00:00,108549.21,109254.0,107577.57,108197.66,8255.26892,893885761.4435357,1758203,3666.66106,397060507.6915961
2025-10-16 20:00:00,108197.67,108500.0,107427.0,108194.28,2254.40655,243449696.4881356,750228,1022.82818,110464412.7100941
2025-10-17 00:00:00,108194.27,109240.0,107934.4,109176.74,2417.89309,262915949.64678928,657181,1309.43949,142426417.4682586
2025-10-17 04:00:00,109176.74,109236.01,105542.09,105633.75,8020.07533,857923296.8667399,1248905,3466.17504,370683205.3227173
2025-10-17 08:00:00,105633.75,106651.22,103528.23,105683.72,13908.33322,1461210664.7874508,2109169,6475.98178,680680009.3760314
2025-10-17 12:00:00,105683.71,106497.87,104533.21,106461.49,7466.28699,788091001.4500759,1816571,3730.44112,393790619.433736
