Date,open,high,low,close,open_binned,high_binned,low_binned,close_binned,volume_binned,quote_asset_volume_binned,num_trades_binned,taker_buy_base_asset_volume_binned,taker_buy_quote_asset_volume_binned,MA_20_binned,EMA_20_binned,BBL_20_2.0_binned,BBM_20_2.0_binned,BBU_20_2.0_binned,BBB_20_2.0_binned,BBP_20_2.0_binned,RSI_14_binned,MACD_12_26_9_binned,MACDs_12_26_9_binned,MACDh_12_26_9_binned,ATR_14_binned,Return_binned,High_Low_binned,Open_Close_binned,UpperShadow_binned,LowerShadow_binned,Hour_binned,Weekday_binned,Volume_MA20_binned,Volume_Change_binned,VWAP_binned,VWAP_20_binned
2025-08-24 00:00:00,115438.06,115666.68,114934.21,115036.0,4,4,4,3,1,1,2,2,2,1.0,4,1.0,1.0,1.0,3.0,3.0,4.0,4,3,3,2.0,2.0,2,2,4,1,0,6,0.0,4.0,3,3.0
2025-08-24 04:00:00,115036.01,115283.21,114846.14,114888.19,3,3,3,3,1,1,1,0,0,2.0,4,2.0,2.0,2.0,2.0,2.0,4.0,3,4,2,2.0,3.0,0,3,4,0,0,6,0.0,1.0,2,4.0
2025-08-24 08:00:00,114888.19,115060.99,114600.0,114730.22,2,2,2,2,2,2,1,1,1,3.0,4,3.0,3.0,3.0,2.0,2.0,3.0,2,4,2,1.0,3.0,0,3,2,2,1,6,1.0,3.0,2,4.0
2025-08-24 12:00:00,114730.22,114869.41,114350.57,114400.0,1,1,1,1,3,3,2,2,3,4.0,3,4.0,4.0,3.0,1.0,1.0,2.0,1,4,1,0.0,2.0,1,2,1,0,2,6,1.0,2.0,1,4.0
2025-08-24 16:00:00,114400.01,114917.1,110680.0,112600.0,1,1,0,0,4,4,4,4,4,2.0,1,2.0,2.0,4.0,0.0,0.0,1.0,1,3,1,4.0,0.0,4,0,4,4,3,6,3.0,4.0,1,2.0
2025-08-24 20:00:00,112600.0,113692.97,111632.85,113493.59,0,0,0,1,4,4,4,4,4,4.0,0,4.0,4.0,4.0,1.0,1.0,0.0,0,2,0,0.0,4.0,4,4,3,4,4,6,4.0,0.0,0,0.0
2025-08-25 00:00:00,113493.59,113667.28,112159.0,112916.84,0,0,1,0,2,2,3,3,2,4.0,0,4.0,4.0,2.0,0.0,0.0,0.0,0,1,0,0.0,0.0,3,0,2,4,0,0,4.0,0.0,0,1.0
2025-08-25 04:00:00,112916.84,113059.52,111284.05,111511.55,0,0,0,0,4,4,4,4,4,3.0,0,3.0,3.0,4.0,0.0,0.0,0.0,0,0,0,1.0,0.0,4,0,1,3,0,0,4.0,3.0,0,0.0
2025-08-25 08:00:00,111511.56,111850.13,110929.48,111214.97,4,3,4,3,3,3,2,2,2,4.0,4,4.0,4.0,3.0,0.0,0.0,0.0,4,4,1,0.0,2.0,1,2,2,2,1,0,1.0,3.0,4,4.0
2025-08-25 12:00:00,111214.97,112580.0,110588.0,112200.64,3,4,2,4,4,4,3,4,4,4.0,4,4.0,4.0,3.0,3.0,3.0,3.0,4,4,2,0.0,4.0,4,4,3,4,2,0,3.0,4.0,4,4.0
2025-08-25 16:00:00,112200.65,112937.26,110655.01,110716.13,4,4,3,2,2,2,3,1,1,4.0,4,4.0,4.0,4.0,0.0,0.0,2.0,4,4,1,0.0,0.0,4,0,4,0,3,0,4.0,0.0,4,4.0
2025-08-25 20:00:00,110716.13,111092.54,109274.1,110111.98,2,1,0,1,4,4,4,4,4,3.0,3,3.0,3.0,4.0,0.0,0.0,2.0,2,3,0,1.0,0.0,4,0,3,4,4,0,1.0,4.0,3,3.0
2025-08-26 00:00:00,110111.98,110111.98,108666.66,109879.56,1,0,0,0,3,3,4,3,3,3.0,3,3.0,3.0,4.0,1.0,1.0,0.0,1,3,0,2.0,2.0,2,2,0,4,0,3,0.0,0.0,3,3.0
2025-08-26 04:00:00,109879.57,110547.31,109765.93,110303.2,0,0,2,1,0,0,2,1,1,2.0,2,2.0,2.0,2.0,2.0,2.0,1.0,1,2,0,3.0,3.0,0,3,1,0,0,3,0.0,0.0,2,2.0
2025-08-26 08:00:00,110303.2,110455.13,109570.34,109876.52,1,0,1,0,0,0,0,0,0,2.0,2,2.0,2.0,2.0,1.0,1.0,1.0,0,2,2,3.0,1.0,0,1,1,3,1,3,0.0,3.0,2,2.0
2025-08-26 12:00:00,109876.53,110818.6,109393.93,109666.33,0,1,0,0,4,4,4,4,4,1.0,1,1.0,1.0,1.0,2.0,2.0,0.0,0,1,3,4.0,3.0,2,3,4,2,2,3,2.0,4.0,1,1.0
2025-08-26 16:00:00,109666.34,111162.59,109450.0,111116.03,0,2,1,3,2,2,1,3,3,1.0,1,0.0,1.0,1.0,4.0,4.0,3.0,0,0,3,4.0,4.0,3,4,0,1,3,3,3.0,1.0,1,1.0
2025-08-26 20:00:00,111116.03,112371.0,110918.26,111763.22,2,4,4,4,1,1,0,2,2,0.0,0,0.0,0.0,0.0,4.0,4.0,4.0,2,0,4,4.0,4.0,3,4,4,1,4,3,2.0,1.0,0,0.0
2025-08-27 00:00:00,111763.22,111825.16,110918.26,111418.15,4,3,4,4,1,1,1,0,0,0.0,0,0.0,0.0,0.0,4.0,4.0,4.0,3,0,4,2.0,1.0,0,1,0,3,0,6,4.0,2.0,0,0.0
2025-08-27 04:00:00,111418.15,111737.26,110622.5,110725.18,3,2,3,2,0,0,0,0,0,0.0,0,1.0,0.0,0.0,3.0,3.0,4.0,3,1,4,1.0,0.0,1,0,2,0,0,6,4.0,2.0,0,0.0
2025-08-27 08:00:00,110725.19,111374.45,110345.42,111322.07,0,0,0,0,1,1,0,1,1,4.0,0,0.0,4.0,4.0,0.0,0.0,0.0,0,0,0,4.0,3.0,0,3,0,3,1,0,3.0,2.0,4,4.0
2025-08-27 12:00:00,111322.07,112625.0,111019.02,112000.0,0,2,1,2,4,4,4,4,4,4.0,0,0.0,4.0,4.0,1.0,1.0,1.0,0,0,0,4.0,4.0,4,4,4,2,2,0,4.0,4.0,4,4.0
2025-08-27 16:00:00,111999.99,112600.0,111541.23,112080.69,2,2,2,3,2,2,3,2,2,4.0,1,0.0,4.0,4.0,2.0,2.0,2.0,0,0,2,4.0,2.0,1,2,4,4,3,0,4.0,0.0,4,4.0
2025-08-27 20:00:00,112080.68,112452.05,110921.79,111262.01,3,1,1,0,3,3,4,3,3,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,3.0,0.0,4,0,3,3,4,0,4.0,2.0,3,3.0
2025-08-28 00:00:00,111262.01,112042.04,110862.42,112000.01,0,0,0,2,0,0,1,0,0,0.0,1,1.0,0.0,0.0,3.0,3.0,2.0,1,1,2,3.0,4.0,2,4,0,4,0,3,3.0,0.0,3,2.0
2025-08-28 04:00:00,112000.0,113360.0,111945.07,113114.11,2,4,4,4,3,3,2,3,3,0.0,2,3.0,0.0,0.0,4.0,4.0,4.0,2,2,4,2.0,4.0,3,4,2,0,0,3,2.0,4.0,2,0.0
2025-08-28 08:00:00,113114.11,113351.51,112826.22,112909.18,4,4,4,4,0,0,0,0,0,0.0,3,4.0,0.0,0.0,4.0,4.0,4.0,3,2,4,0.0,2.0,0,2,2,1,1,3,2.0,0.0,2,0.0
2025-08-28 12:00:00,112909.18,113485.9,112391.56,112678.53,4,4,4,4,4,4,4,4,4,1.0,4,2.0,1.0,1.0,4.0,4.0,3.0,4,3,4,1.0,1.0,1,1,4,2,2,3,1.0,4.0,1,1.0
2025-08-28 16:00:00,112678.53,113186.56,111901.35,111901.36,4,3,3,1,1,1,1,1,1,2.0,3,3.0,2.0,2.0,2.0,2.0,3.0,3,3,3,2.0,1.0,2,1,3,0,3,3,1.0,1.0,1,2.0
2025-08-28 20:00:00,111901.36,112575.98,111872.06,112566.9,1,1,3,3,0,0,0,0,0,2.0,4,2.0,2.0,2.0,3.0,3.0,4.0,4,4,3,0.0,3.0,0,3,0,0,4,3,0.0,1.0,0,0.0
2025-08-29 00:00:00,112566.9,112638.64,111302.27,111704.23,3,3,2,1,2,2,2,2,2,3.0,4,4.0,3.0,3.0,1.0,1.0,1.0,4,4,1,0.0,0.0,3,0,1,4,0,6,0.0,3.0,0,1.0
2025-08-29 04:00:00,111704.24,111850.56,109899.99,110019.38,1,0,0,0,4,4,3,4,4,3.0,2,4.0,3.0,3.0,0.0,0.0,0.0,2,4,0,1.0,0.0,4,0,1,1,0,6,0.0,3.0,0,3.0
2025-08-29 08:00:00,110019.38,110270.3,109414.18,110098.81,4,4,4,4,3,3,4,4,4,4.0,4,4.0,4.0,0.0,2.0,2.0,4.0,4,4,4,2.0,2.0,3,2,2,4,1,0,0.0,1.0,4,4.0
2025-08-29 12:00:00,110098.81,111517.07,108103.0,108386.23,4,4,1,0,4,4,4,4,4,4.0,4,4.0,4.0,0.0,0.0,0.0,4.0,4,4,2,4.0,0.0,4,0,4,2,2,0,4.0,4.0,4,4.0
2025-08-29 16:00:00,108386.23,108832.0,107934.24,108212.01,0,1,0,0,2,2,4,2,2,4.0,4,4.0,4.0,1.0,0.0,0.0,4.0,4,4,0,4.0,0.0,3,0,4,1,3,0,4.0,0.0,4,4.0
2025-08-29 20:00:00,108212.01,108549.99,107463.9,108377.4,0,0,0,0,3,3,3,3,3,3.0,3,3.0,3.0,2.0,0.0,0.0,3.0,2,3,0,3.0,4.0,4,4,3,4,4,0,3.0,4.0,3,3.0
2025-08-30 00:00:00,108377.4,108436.21,107350.1,108436.2,0,0,0,1,4,4,3,3,3,3.0,3,3.0,3.0,3.0,1.0,1.0,2.0,1,3,0,4.0,2.0,4,2,0,4,0,3,3.0,2.0,3,3.0
2025-08-30 04:00:00,108436.21,108697.28,108120.0,108524.26,1,0,1,1,4,4,2,4,4,2.0,2,2.0,2.0,4.0,1.0,1.0,3.0,0,2,1,3.0,3.0,1,3,3,2,0,3,4.0,2.0,2,2.0
2025-08-30 08:00:00,108524.26,108777.43,108400.0,108680.01,1,1,2,2,1,1,0,1,1,2.0,2,2.0,2.0,4.0,2.0,2.0,2.0,0,2,1,2.0,3.0,0,3,2,0,1,3,2.0,0.0,2,2.0
2025-08-30 12:00:00,108680.01,108926.15,108190.52,108869.98,2,3,2,4,1,1,2,1,1,1.0,1,1.0,1.0,4.0,3.0,3.0,0.0,0,1,2,1.0,4.0,2,4,1,3,2,3,2.0,3.0,1,1.0
2025-08-30 16:00:00,108869.98,108900.0,108625.46,108828.33,3,2,4,3,0,0,0,0,0,1.0,1,1.0,1.0,3.0,3.0,3.0,0.0,1,1,3,1.0,1.0,0,1,1,1,3,3,1.0,0.0,1,1.0
2025-08-30 20:00:00,108828.32,108838.27,108468.77,108816.33,3,2,3,3,0,0,0,0,0,0.0,0,0.0,0.0,2.0,4.0,4.0,1.0,2,0,3,0.0,1.0,0,1,0,3,4,3,1.0,3.0,0,0.0
2025-08-31 00:00:00,108816.33,109480.02,108801.35,109223.84,2,4,4,4,2,2,1,2,2,0.0,0,0.0,0.0,1.0,4.0,4.0,1.0,3,0,4,0.0,4.0,1,4,4,0,0,6,0.0,4.0,0,0.0
2025-08-31 04:00:00,109223.84,109231.41,108523.49,108708.26,4,3,3,2,0,0,1,0,0,0.0,0,0.0,0.0,0.0,4.0,4.0,0.0,3,0,4,0.0,0.0,2,0,0,0,0,6,0.0,1.0,0,0.0
2025-08-31 08:00:00,108708.25,109100.0,108303.21,108389.76,1,0,2,0,1,1,0,0,0,4.0,4,0.0,4.0,4.0,0.0,0.0,0.0,0,0,0,3.0,1.0,1,1,4,0,1,6,3.0,3.0,4,4.0
2025-08-31 12:00:00,108389.77,108858.43,108191.29,108818.69,0,0,2,2,2,2,1,2,2,4.0,4,0.0,4.0,4.0,1.0,1.0,0.0,0,0,0,2.0,3.0,0,3,0,0,2,6,3.0,4.0,4,4.0
2025-08-31 16:00:00,108818.69,109237.51,108555.0,108930.0,2,1,3,2,0,0,0,0,0,4.0,4,0.0,4.0,4.0,1.0,1.0,0.0,1,0,1,1.0,3.0,0,3,3,2,3,6,2.0,0.0,4,4.0
2025-08-31 20:00:00,108930.0,109230.0,108076.93,108246.35,3,1,1,0,0,0,0,0,0,3.0,3,1.0,3.0,3.0,0.0,0.0,1.0,1,1,1,0.0,0.0,3,0,2,0,4,6,1.0,2.0,3,3.0
2025-09-01 00:00:00,108246.36,108482.98,107393.0,107660.01,0,0,0,0,4,4,4,3,3,3.0,1,1.0,3.0,3.0,0.0,0.0,1.0,0,1,0,0.0,0.0,2,0,1,2,0,0,2.0,4.0,3,3.0
2025-09-01 04:00:00,107660.0,109432.99,107255.0,109432.99,0,2,0,4,3,3,4,4,4,2.0,2,2.0,2.0,2.0,3.0,3.0,4.0,2,2,2,0.0,4.0,4,4,0,4,0,0,4.0,1.0,2,2.0
2025-09-01 08:00:00,109432.99,109912.4,108186.41,108782.88,4,4,1,1,4,4,4,3,3,1.0,1,2.0,1.0,1.0,2.0,2.0,2.0,2,2,2,1.0,0.0,3,0,4,4,1,0,4.0,3.0,2,2.0
2025-09-01 12:00:00,108782.89,109520.0,108566.0,108784.33,1,3,4,1,2,2,3,2,1,0.0,0,3.0,0.0,0.0,2.0,2.0,2.0,3,3,3,2.0,2.0,2,2,4,1,2,0,4.0,1.0,1,1.0
2025-09-01 16:00:00,108784.33,109329.65,108391.3,109217.64,2,2,3,3,0,0,1,1,1,0.0,0,4.0,0.0,0.0,4.0,4.0,3.0,3,3,3,3.0,4.0,1,4,0,3,3,0,1.0,0.0,1,0.0
2025-09-01 20:00:00,109217.65,109442.95,107459.49,109237.42,3,3,0,3,3,3,2,4,4,0.0,0,4.0,0.0,0.0,3.0,3.0,3.0,4,4,4,4.0,2.0,4,2,1,4,4,0,0.0,4.0,0,0.0
2025-09-02 00:00:00,109237.43,110623.97,108883.8,110322.18,4,4,4,4,4,4,3,4,4,1.0,2,4.0,1.0,1.0,4.0,4.0,4.0,4,4,4,4.0,4.0,4,4,3,3,0,1,0.0,2.0,0,0.0
2025-09-02 04:00:00,110322.19,110610.5,110000.0,110233.92,4,4,4,4,1,1,2,1,2,2.0,3,3.0,2.0,2.0,4.0,4.0,4.0,4,4,4,4.0,1.0,0,1,2,1,0,1,0.0,0.0,0,1.0
2025-09-02 08:00:00,110233.91,110711.1,109563.87,109733.34,0,0,0,0,3,3,3,3,3,0.0,0,4.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0.0,0.0,4,0,4,1,1,0,0.0,2.0,4,0.0
2025-09-02 12:00:00,109733.33,111771.52,108393.39,110829.17,0,2,0,1,4,4,4,4,4,0.0,0,3.0,0.0,0.0,4.0,4.0,0.0,0,0,2,3.0,4.0,4,4,4,4,2,0,0.0,4.0,4,0.0
2025-09-02 16:00:00,110829.16,111119.58,110200.0,110806.0,1,0,0,0,4,4,4,4,4,0.0,0,3.0,0.0,0.0,4.0,4.0,1.0,0,0,4,4.0,2.0,2,2,2,4,3,0,0.0,0.0,4,0.0
2025-09-02 20:00:00,110806.01,111538.17,110716.77,111240.01,0,1,2,3,1,1,0,1,1,1.0,1,2.0,1.0,1.0,4.0,4.0,2.0,1,1,4,4.0,4.0,1,4,2,0,4,0,1.0,1.0,3,1.0
2025-09-03 00:00:00,111240.01,111782.21,110892.14,111054.01,3,3,3,1,2,2,3,3,3,1.0,1,1.0,1.0,1.0,2.0,2.0,1.0,1,1,4,4.0,1.0,2,1,4,1,0,3,1.0,3.0,3,1.0
2025-09-03 04:00:00,111054.0,111151.99,110528.71,111099.88,1,0,1,2,1,1,0,0,0,2.0,2,1.0,2.0,2.0,1.0,1.0,3.0,2,2,2,3.0,3.0,0,3,0,4,0,3,2.0,1.0,2,2.0
2025-09-03 08:00:00,111099.87,111708.0,110889.29,111437.77,2,2,2,3,0,0,1,1,1,2.0,2,0.0,2.0,2.0,2.0,2.0,4.0,2,2,1,2.0,3.0,0,3,1,2,1,3,2.0,2.0,2,2.0
2025-09-03 12:00:00,111437.77,112500.0,111031.61,112222.74,3,4,3,4,4,4,4,4,4,3.0,3,0.0,3.0,3.0,3.0,3.0,3.0,3,3,3,2.0,4.0,4,4,1,3,2,3,4.0,4.0,1,3.0
2025-09-03 16:00:00,112222.73,112575.27,111686.24,112193.74,4,4,4,4,2,2,2,2,2,3.0,3,0.0,3.0,3.0,3.0,3.0,4.0,4,3,3,1.0,2.0,1,2,3,3,3,3,4.0,0.0,1,3.0
2025-09-03 20:00:00,112193.74,112250.0,111613.98,111705.71,4,4,4,4,0,0,0,0,0,4.0,4,2.0,4.0,4.0,0.0,0.0,4.0,4,4,0,0.0,1.0,0,1,0,0,4,3,3.0,0.0,0,4.0
2025-09-04 00:00:00,111705.72,112180.0,111136.0,111148.97,4,3,4,2,0,0,1,0,0,4.0,4,4.0,4.0,4.0,0.0,0.0,2.0,4,4,0,1.0,0.0,3,0,3,0,0,6,3.0,4.0,0,4.0
2025-09-04 04:00:00,111148.97,111318.84,110279.68,110463.36,2,1,1,0,3,3,2,2,2,4.0,4,4.0,4.0,4.0,0.0,0.0,0.0,3,4,0,0.0,0.0,3,0,0,2,0,6,4.0,3.0,0,4.0
2025-09-04 08:00:00,110463.36,111154.93,110415.72,110810.0,0,1,2,2,0,0,0,0,0,0.0,1,0.0,0.0,1.0,3.0,3.0,4.0,4,4,3,0.0,2.0,0,2,3,0,1,0,3.0,0.0,4,0.0
2025-09-04 12:00:00,110810.0,111123.99,109329.12,109510.31,2,0,0,0,4,4,4,4,4,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,4,0,2.0,0.0,3,0,3,2,2,0,3.0,4.0,4,0.0
2025-09-04 16:00:00,109510.32,110218.39,109363.26,109799.99,0,0,0,0,2,2,3,3,3,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0,2.0,2.0,1,2,4,1,3,0,1.0,1.0,4,0.0
2025-09-04 20:00:00,109800.0,111765.31,109755.59,110730.87,0,3,0,1,2,2,2,2,2,1.0,0,1.0,1.0,0.0,2.0,2.0,2.0,0,0,0,0.0,4.0,4,4,4,0,4,0,0.0,3.0,3,1.0
2025-09-05 00:00:00,110730.87,111482.09,110435.75,111311.77,2,2,3,3,1,1,2,1,1,1.0,1,1.0,1.0,0.0,4.0,4.0,3.0,0,0,1,0.0,3.0,2,3,2,4,0,3,1.0,2.0,3,1.0
2025-09-05 04:00:00,111311.78,112999.0,111144.51,112954.32,3,4,4,4,4,4,4,4,4,2.0,2,2.0,2.0,2.0,4.0,4.0,4.0,3,0,4,1.0,4.0,4,4,1,2,0,3,2.0,4.0,2,2.0
2025-09-05 08:00:00,112954.32,112985.0,112131.02,112354.0,4,4,4,4,1,1,1,1,1,2.0,3,2.0,2.0,4.0,4.0,4.0,4.0,4,2,4,1.0,1.0,1,1,0,3,1,3,0.0,1.0,2,2.0
2025-09-05 12:00:00,112354.0,113384.62,110286.91,110716.82,4,4,1,1,4,4,4,4,4,3.0,2,3.0,3.0,4.0,1.0,1.0,1.0,3,3,4,3.0,0.0,4,0,4,4,2,3,4.0,4.0,1,3.0
2025-09-05 16:00:00,110716.82,111627.51,110206.96,111614.54,1,2,1,4,3,3,3,2,2,4.0,4,4.0,4.0,3.0,3.0,3.0,3.0,4,4,3,4.0,4.0,3,4,0,4,3,3,4.0,0.0,1,3.0
2025-09-05 20:00:00,111614.54,111700.0,110375.6,110659.99,4,3,2,0,3,3,1,3,3,4.0,4,4.0,4.0,3.0,0.0,0.0,0.0,2,3,2,4.0,0.0,2,0,1,3,4,3,4.0,3.0,0,4.0
2025-09-06 00:00:00,110660.0,111307.7,110552.56,111082.22,1,1,3,3,0,0,0,0,0,4.0,4,4.0,4.0,4.0,2.0,2.0,0.0,2,2,2,4.0,3.0,0,3,2,0,0,6,2.0,0.0,0,4.0
2025-09-06 04:00:00,111082.23,111082.23,110687.69,110825.6,3,0,4,2,0,0,0,0,0,3.0,3,3.0,3.0,2.0,1.0,1.0,1.0,1,1,1,3.0,1.0,0,1,0,1,0,6,0.0,2.0,0,4.0
2025-09-06 08:00:00,110825.59,110968.0,110675.58,110781.02,2,1,2,2,0,0,0,0,0,4.0,4,3.0,4.0,4.0,1.0,1.0,1.0,4,4,2,4.0,2.0,0,2,2,2,1,5,4.0,1.0,4,4.0
2025-09-06 12:00:00,110781.03,110999.83,110358.11,110384.15,2,2,1,0,2,2,2,2,2,4.0,3,3.0,4.0,4.0,0.0,0.0,2.0,4,4,1,4.0,0.0,3,0,3,0,2,5,4.0,3.0,4,4.0
2025-09-06 16:00:00,110384.16,110402.0,109977.0,110038.41,0,0,0,0,4,4,4,4,4,3.0,1,2.0,3.0,4.0,0.0,0.0,1.0,1,4,0,4.0,0.0,1,0,0,1,3,5,4.0,4.0,4,3.0
2025-09-06 20:00:00,110038.42,110282.82,110034.44,110187.97,0,0,0,0,0,0,0,0,0,2.0,0,0.0,2.0,3.0,0.0,0.0,3.0,0,3,0,3.0,3.0,0,3,1,0,4,5,3.0,0.0,3,2.0
2025-09-07 00:00:00,110187.98,110733.12,110180.0,110629.15,0,0,0,1,3,3,1,1,1,0.0,0,1.0,0.0,3.0,1.0,1.0,4.0,0,3,0,3.0,4.0,2,4,2,0,0,6,3.0,4.0,3,1.0
2025-09-07 04:00:00,110629.15,110911.42,110463.1,110753.42,1,1,1,1,1,1,0,1,1,0.0,0,0.0,0.0,0.0,2.0,2.0,3.0,0,2,1,2.0,3.0,1,3,3,3,0,6,2.0,1.0,2,0.0
2025-09-07 08:00:00,110753.41,111377.19,110720.01,111292.13,1,3,3,4,3,3,4,3,3,0.0,1,0.0,0.0,1.0,4.0,4.0,2.0,1,0,2,2.0,4.0,4,4,1,1,1,6,2.0,3.0,2,0.0
2025-09-07 12:00:00,111292.12,111412.0,111042.6,111329.99,4,4,4,4,0,0,1,0,0,1.0,2,1.0,1.0,2.0,4.0,4.0,0.0,2,0,3,1.0,2.0,0,2,0,4,2,6,1.0,0.0,1,0.0
2025-09-07 16:00:00,111329.99,111371.35,110861.2,111259.99,4,2,3,3,2,2,2,3,3,1.0,2,2.0,1.0,2.0,4.0,4.0,0.0,2,0,4,1.0,1.0,2,1,0,4,3,6,1.0,2.0,1,1.0
2025-09-07 20:00:00,111259.99,111600.0,111001.45,111137.34,4,4,4,3,1,1,3,2,2,2.0,3,4.0,2.0,1.0,3.0,3.0,4.0,3,1,4,0.0,0.0,3,0,4,2,4,6,0.0,2.0,0,2.0
2025-09-08 00:00:00,111137.35,111372.0,110621.78,111052.11,3,3,2,2,4,4,4,4,4,3.0,4,4.0,3.0,0.0,2.0,2.0,0.0,3,1,3,0.0,1.0,4,1,4,4,0,0,0.0,4.0,0,3.0
2025-09-08 04:00:00,111052.11,111609.04,110899.69,111280.39,3,4,4,4,4,4,3,4,4,4.0,4,4.0,4.0,0.0,3.0,3.0,4.0,4,2,4,0.0,4.0,4,4,4,3,0,0,0.0,0.0,0,4.0
2025-09-08 08:00:00,111280.4,112186.98,111252.9,112052.43,0,1,2,2,3,3,2,3,3,0.0,0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,2,0.0,4.0,2,4,2,0,1,0,4.0,4.0,4,1.0
2025-09-08 12:00:00,112052.43,112924.37,111877.64,112631.75,2,3,3,4,4,4,4,4,4,0.0,0,2.0,0.0,0.0,4.0,4.0,4.0,2,0,4,0.0,3.0,3,3,3,3,2,0,4.0,2.0,4,0.0
2025-09-08 16:00:00,112631.74,112670.06,111978.67,112097.31,4,3,4,3,0,0,3,0,0,0.0,0,2.0,0.0,0.0,4.0,4.0,2.0,3,0,4,1.0,0.0,1,0,0,2,3,0,3.0,0.0,4,0.0
2025-09-08 20:00:00,112097.31,112512.71,111896.0,112065.23,3,2,4,2,0,0,0,0,0,1.0,1,3.0,1.0,0.0,3.0,3.0,4.0,4,1,3,0.0,1.0,0,1,4,2,4,0,0.0,1.0,3,0.0
2025-09-09 00:00:00,112065.23,112104.41,111111.0,111708.0,3,1,1,1,2,2,4,2,2,1.0,1,3.0,1.0,1.0,1.0,1.0,3.0,3,1,2,1.0,1.0,3,1,0,4,0,3,0.0,4.0,3,1.0
2025-09-09 04:00:00,111708.01,113293.29,111624.12,112991.11,2,4,3,4,4,4,3,4,4,2.0,3,1.0,2.0,2.0,4.0,4.0,4.0,4,3,4,2.0,4.0,4,4,4,0,0,3,0.0,3.0,2,2.0
2025-09-09 08:00:00,112991.11,113176.51,112403.91,112433.59,4,4,4,3,1,1,0,0,0,2.0,4,0.0,2.0,4.0,2.0,2.0,3.0,4,4,3,2.0,0.0,2,0,2,0,1,3,1.0,0.0,2,3.0
2025-09-09 12:00:00,112433.59,112950.0,110766.66,110880.76,4,4,0,0,4,4,4,4,4,3.0,4,0.0,3.0,4.0,0.0,0.0,0.0,2,4,1,3.0,0.0,4,0,4,1,2,3,1.0,4.0,1,3.0
2025-09-09 16:00:00,110880.76,111388.04,110788.0,111301.53,0,0,0,0,2,2,1,2,2,3.0,2,1.0,3.0,4.0,0.0,0.0,0.0,1,4,0,3.0,3.0,0,3,1,1,3,3,2.0,0.0,1,2.0
2025-09-09 20:00:00,111301.53,111745.69,111090.07,111546.39,0,0,1,1,1,1,0,1,1,4.0,2,4.0,4.0,3.0,1.0,1.0,0.0,0,3,0,4.0,2.0,0,2,3,4,4,3,2.0,1.0,0,4.0
2025-09-10 00:00:00,111546.38,111586.26,110917.45,111545.88,1,0,0,0,0,0,2,1,1,4.0,3,4.0,4.0,2.0,0.0,0.0,1.0,0,2,0,4.0,2.0,1,2,0,4,0,6,3.0,2.0,0,4.0
2025-09-10 04:00:00,111545.88,112602.35,111372.42,112553.65,1,2,2,4,3,3,1,3,3,4.0,4,4.0,4.0,3.0,3.0,3.0,1.0,1,2,1,4.0,4.0,4,4,1,3,0,6,4.0,3.0,0,4.0
2025-09-10 08:00:00,112553.65,112859.8,112097.2,112299.99,0,0,0,0,3,3,3,3,3,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1.0,2,1,3,3,1,0,0.0,2.0,4,0.0
2025-09-10 12:00:00,112300.0,114313.13,112299.99,113853.99,0,1,0,0,4,4,4,4,4,0.0,0,1.0,0.0,0.0,4.0,4.0,3.0,0,0,0,4.0,4.0,4,4,3,0,2,0,0.0,4.0,4,0.0
2025-09-10 16:00:00,113853.99,114074.46,113155.03,113574.52,1,0,0,0,3,3,3,2,2,0.0,0,1.0,0.0,0.0,3.0,3.0,1.0,0,0,1,4.0,0.0,3,0,2,4,3,0,0.0,0.0,4,0.0
2025-09-10 20:00:00,113574.53,114025.78,113528.01,113960.0,0,0,1,1,0,0,0,1,1,1.0,1,0.0,1.0,1.0,4.0,4.0,0.0,1,1,3,3.0,3.0,0,3,1,0,4,0,1.0,1.0,3,1.0
2025-09-11 00:00:00,113960.0,114434.23,113669.82,114400.01,1,2,2,3,1,1,1,2,2,1.0,1,0.0,1.0,1.0,4.0,4.0,2.0,1,1,4,4.0,4.0,2,4,0,4,0,3,1.0,2.0,2,1.0
2025-09-11 04:00:00,114400.01,114459.65,113957.2,114083.58,3,2,3,2,2,2,0,1,1,2.0,2,0.0,2.0,2.0,2.0,2.0,1.0,2,2,4,3.0,0.0,0,0,0,1,0,3,2.0,3.0,2,2.0
2025-09-11 08:00:00,114083.58,114200.0,113776.0,113999.99,2,1,2,1,0,0,0,0,0,2.0,2,3.0,2.0,2.0,0.0,0.0,2.0,2,2,2,2.0,2.0,0,2,1,3,1,3,2.0,1.0,1,2.0
2025-09-11 12:00:00,113999.99,114715.02,113430.0,114180.31,2,3,1,2,4,4,4,4,4,3.0,3,4.0,3.0,3.0,1.0,1.0,0.0,3,3,2,1.0,2.0,4,2,4,4,2,3,4.0,4.0,0,3.0
