open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-08-23 16:00:00,114812.88000000,115190.74000000,114684.11000000,115133.91000000,1105.55067000,1755979199999,127121304.50689660,151735,446.56857000,51348035.30536820,0
2025-08-23 20:00:00,115133.92000000,115454.12000000,115001.88000000,115438.05000000,976.58792000,1755993599999,112573788.77948210,108130,590.93752000,68135583.71582130,0
2025-08-24 00:00:00,115438.06000000,115666.68000000,114934.21000000,115036.00000000,1995.92433000,1756007999999,230109582.59534010,291862,1007.06495000,116114555.08681210,0
2025-08-24 04:00:00,115036.01000000,115283.21000000,114846.14000000,114888.19000000,1715.68730000,1756022399999,197387179.73029000,205688,587.93262000,67632167.10410240,0
2025-08-24 08:00:00,114888.19000000,115060.99000000,114600.00000000,114730.22000000,2223.47925000,1756036799999,255263363.45455190,267625,995.18062000,114257369.62055180,0
2025-08-24 12:00:00,114730.22000000,114869.41000000,114350.57000000,114400.00000000,2662.01905000,1756051199999,305089212.15292840,339333,1116.24094000,127945653.39436890,0
2025-08-24 16:00:00,114400.01000000,114917.10000000,110680.00000000,112600.00000000,8322.01988000,1756065599999,943283691.76260140,791837,3650.90078000,413888935.50766550,0
2025-08-24 20:00:00,112600.00000000,113692.97000000,111632.85000000,113493.59000000,4256.85481000,1756079999999,480151576.49346460,677561,1967.74719000,222016520.62081160,0
2025-08-25 00:00:00,113493.59000000,113667.28000000,112159.00000000,112916.84000000,2384.97290000,1756094399999,269655699.25748960,665721,1121.82787000,126832729.81323790,0
2025-08-25 04:00:00,112916.84000000,113059.52000000,111284.05000000,111511.55000000,4054.02521000,1756108799999,454597068.91029520,667424,1925.81482000,215964679.10904130,0
2025-08-25 08:00:00,111511.56000000,111850.13000000,110929.48000000,111214.97000000,4028.25788000,1756123199999,448564942.27145510,624668,1929.68354000,214949901.61912730,0
2025-08-25 12:00:00,111214.97000000,112580.00000000,110588.00000000,112200.64000000,4593.32060000,1756137599999,513032034.67396390,914685,2398.82756000,267986773.11341450,0
2025-08-25 16:00:00,112200.65000000,112937.26000000,110655.01000000,110716.13000000,3109.40411000,1756151999999,348208706.36696460,685712,1261.82967000,141419773.48185360,0
2025-08-25 20:00:00,110716.13000000,111092.54000000,109274.10000000,110111.98000000,7012.81309000,1756166399999,771512202.15085460,1137508,2749.59824000,302509128.20750530,0
2025-08-26 00:00:00,110111.98000000,110111.98000000,108666.66000000,109879.56000000,4155.39206000,1756180799999,455011698.22493690,1097720,1983.06646000,217185031.08963400,0
2025-08-26 04:00:00,109879.57000000,110547.31000000,109765.93000000,110303.20000000,1910.05232000,1756195199999,210359826.37700550,624551,1025.54731000,112960716.09120120,0
2025-08-26 08:00:00,110303.20000000,110455.13000000,109570.34000000,109876.52000000,1852.10166000,1756209599999,203892967.45228500,344139,870.12354000,95800304.58410740,0
2025-08-26 12:00:00,109876.53000000,110818.60000000,109393.93000000,109666.33000000,4559.68511000,1756223999999,501940355.73113050,1065558,2450.01989000,269746462.00346270,0
2025-08-26 16:00:00,109666.34000000,111162.59000000,109450.00000000,111116.03000000,3548.51055000,1756238399999,391349262.89399800,569890,2212.50107000,244219208.03903890,0
2025-08-26 20:00:00,111116.03000000,112371.00000000,110918.26000000,111763.22000000,2426.69707000,1756252799999,270883236.82058330,375616,1322.17330000,147556771.78951970,0
2025-08-27 00:00:00,111763.22000000,111825.16000000,110918.26000000,111418.15000000,2172.27313000,1756267199999,241949639.30677750,410582,925.30522000,103068605.98792800,0
2025-08-27 04:00:00,111418.15000000,111737.26000000,110622.50000000,110725.18000000,1809.80294000,1756281599999,201194156.60015460,370060,762.79756000,84846421.76324390,0
2025-08-27 08:00:00,110725.19000000,111374.45000000,110345.42000000,111322.07000000,1594.26753000,1756295999999,176776430.32148620,317061,785.60547000,87145518.07569220,0
2025-08-27 12:00:00,111322.07000000,112625.00000000,111019.02000000,112000.00000000,3310.10060000,1756310399999,369950416.97553700,824967,1672.05486000,186863860.89385300,0
2025-08-27 16:00:00,111999.99000000,112600.00000000,111541.23000000,112080.69000000,1902.42552000,1756324799999,213222697.39975690,506775,907.01397000,101668324.69289520,0
2025-08-27 20:00:00,112080.68000000,112452.05000000,110921.79000000,111262.01000000,2603.73903000,1756339199999,290681586.58711960,682051,1209.06842000,134993612.76386730,0
2025-08-28 00:00:00,111262.01000000,112042.04000000,110862.42000000,112000.01000000,1203.77782000,1756353599999,134253218.26864630,375072,597.52028000,66649542.65631200,0
2025-08-28 04:00:00,112000.00000000,113360.00000000,111945.07000000,113114.11000000,2481.91862000,1756367999999,280232965.37310330,395525,1238.58901000,139818288.77542760,0
2025-08-28 08:00:00,113114.11000000,113351.51000000,112826.22000000,112909.18000000,1419.04336000,1756382399999,160395511.26407400,164734,540.02909000,61048034.11729170,0
2025-08-28 12:00:00,112909.18000000,113485.90000000,112391.56000000,112678.53000000,3088.93350000,1756396799999,348792906.07042900,597709,1381.73513000,156076823.95085140,0
2025-08-28 16:00:00,112678.53000000,113186.56000000,111901.35000000,111901.36000000,1813.29699000,1756411199999,203973679.42619300,360972,798.74966000,89870954.53001890,0
2025-08-28 20:00:00,111901.36000000,112575.98000000,111872.06000000,112566.90000000,1097.30715000,1756425599999,123140201.54287620,172768,582.84192000,65402359.65391320,0
2025-08-29 00:00:00,112566.90000000,112638.64000000,111302.27000000,111704.23000000,2123.00621000,1756439999999,237282218.20052350,405287,965.39965000,107902817.37234550,0
2025-08-29 04:00:00,111704.24000000,111850.56000000,109899.99000000,110019.38000000,4260.97180000,1756454399999,472460597.88746470,499168,1929.05760000,213853323.43897240,0
2025-08-29 08:00:00,110019.38000000,110270.30000000,109414.18000000,110098.81000000,2848.31026000,1756468799999,313002938.91835020,448903,1604.11242000,176286557.33932710,0
2025-08-29 12:00:00,110098.81000000,111517.07000000,108103.00000000,108386.23000000,7729.28040000,1756483199999,845034516.96281830,1246052,3797.67907000,415295549.56517970,0
2025-08-29 16:00:00,108386.23000000,108832.00000000,107934.24000000,108212.01000000,2605.64538000,1756497599999,282494047.12716180,591209,1064.08261000,115386931.30598950,0
2025-08-29 20:00:00,108212.01000000,108549.99000000,107463.90000000,108377.40000000,3013.09640000,1756511999999,325218173.48121120,416340,1256.02509000,135596334.08264290,0
2025-08-30 00:00:00,108377.40000000,108436.21000000,107350.10000000,108436.20000000,3244.13736000,1756526399999,350563966.56231610,430111,1572.81933000,169958646.69980130,0
2025-08-30 04:00:00,108436.21000000,108697.28000000,108120.00000000,108524.26000000,3052.32523000,1756540799999,330960187.67573420,285923,1928.41443000,209129100.05219530,0
2025-08-30 08:00:00,108524.26000000,108777.43000000,108400.00000000,108680.01000000,1416.95390000,1756555199999,153824302.46667540,167658,803.45769000,87222342.94688020,0
2025-08-30 12:00:00,108680.01000000,108926.15000000,108190.52000000,108869.98000000,1540.53972000,1756569599999,167213327.05550190,272361,744.34436000,80816639.28406480,0
2025-08-30 16:00:00,108869.98000000,108900.00000000,108625.46000000,108828.33000000,677.58629000,1756583999999,73708948.90090160,133138,358.75258000,39025143.87433790,0
2025-08-30 20:00:00,108828.32000000,108838.27000000,108468.77000000,108816.33000000,776.84909000,1756598399999,84396040.07762310,121849,389.38944000,42305921.98612150,0
2025-08-31 00:00:00,108816.33000000,109480.02000000,108801.35000000,109223.84000000,1756.83146000,1756612799999,191851864.51821470,262048,907.25205000,99101944.62700990,0
2025-08-31 04:00:00,109223.84000000,109231.41000000,108523.49000000,108708.26000000,1177.25929000,1756627199999,128038261.11718590,168415,433.77972000,47170551.15249270,0
2025-08-31 08:00:00,108708.25000000,109100.00000000,108303.21000000,108389.76000000,1590.89462000,1756641599999,172733411.24566250,234357,619.64134000,67289247.58149260,0
2025-08-31 12:00:00,108389.77000000,108858.43000000,108191.29000000,108818.69000000,2441.88905000,1756655999999,264753055.11295950,277584,1270.38908000,137781179.95396140,0
2025-08-31 16:00:00,108818.69000000,109237.51000000,108555.00000000,108930.00000000,1232.50315000,1756670399999,134226505.07892460,189011,701.32991000,76368930.44484660,0
2025-08-31 20:00:00,108930.00000000,109230.00000000,108076.93000000,108246.35000000,1290.13839000,1756684799999,140203797.27838460,235218,641.21848000,69695034.40938510,0
2025-09-01 00:00:00,108246.36000000,108482.98000000,107393.00000000,107660.01000000,3206.34097000,1756699199999,345784012.64506980,678736,1375.11859000,148293046.64138160,0
2025-09-01 04:00:00,107660.00000000,109432.99000000,107255.00000000,109432.99000000,2904.17280000,1756713599999,314052268.67128990,493783,1561.84645000,169036237.61859190,0
2025-09-01 08:00:00,109432.99000000,109912.40000000,108186.41000000,108782.88000000,3111.29125000,1756727999999,339723577.21505800,498993,1419.73877000,155028031.51873520,0
2025-09-01 12:00:00,108782.89000000,109520.00000000,108566.00000000,108784.33000000,2266.34513000,1756742399999,247152798.24657160,411529,1002.90732000,109391704.18917580,0
2025-09-01 16:00:00,108784.33000000,109329.65000000,108391.30000000,109217.64000000,1553.15049000,1756756799999,169171627.41311090,266402,729.82289000,79485942.09904600,0
2025-09-01 20:00:00,109217.65000000,109442.95000000,107459.49000000,109237.42000000,3012.30155000,1756771199999,326632354.59003500,379941,1443.55699000,156495986.91750290,0
2025-09-02 00:00:00,109237.43000000,110623.97000000,108883.80000000,110322.18000000,3166.02008000,1756785599999,347302857.09203740,400395,1758.40749000,192932933.82073590,0
2025-09-02 04:00:00,110322.19000000,110610.50000000,110000.00000000,110233.92000000,1952.71608000,1756799999999,215347311.92848680,328089,994.93733000,109733095.59170230,0
2025-09-02 08:00:00,110233.91000000,110711.10000000,109563.87000000,109733.34000000,2462.01591000,1756814399999,271307194.73283180,361037,1048.27551000,115579298.95149500,0
2025-09-02 12:00:00,109733.33000000,111771.52000000,108393.39000000,110829.17000000,6768.89317000,1756828799999,747343925.58072980,880798,3315.12492000,366060490.73815770,0
2025-09-02 16:00:00,110829.16000000,111119.58000000,110200.00000000,110806.00000000,2585.23037000,1756843199999,286198581.18941530,430929,1163.37175000,128803940.00837420,0
2025-09-02 20:00:00,110806.01000000,111538.17000000,110716.77000000,111240.01000000,1575.41195000,1756857599999,175181581.37813730,195080,808.60027000,89923046.42633440,0
2025-09-03 00:00:00,111240.01000000,111782.21000000,110892.14000000,111054.01000000,2263.61693000,1756871999999,251962277.51238080,400128,1035.13985000,115264434.13091300,0
2025-09-03 04:00:00,111054.00000000,111151.99000000,110528.71000000,111099.88000000,1539.69973000,1756886399999,170595738.50876580,260732,572.85090000,63480328.84472480,0
2025-09-03 08:00:00,111099.87000000,111708.00000000,110889.29000000,111437.77000000,1514.83708000,1756900799999,168636555.41170260,286651,811.07758000,90303943.38083840,0
2025-09-03 12:00:00,111437.77000000,112500.00000000,111031.61000000,112222.74000000,3550.00487000,1756915199999,396916280.07101570,746472,1807.53585000,202109934.96599240,0
2025-09-03 16:00:00,112222.73000000,112575.27000000,111686.24000000,112193.74000000,1957.30873000,1756929599999,219492588.71274140,351115,913.79838000,102476028.15755290,0
2025-09-03 20:00:00,112193.74000000,112250.00000000,111613.98000000,111705.71000000,948.25350000,1756943999999,106159177.12705820,169151,398.89206000,44659007.02749640,0
2025-09-04 00:00:00,111705.72000000,112180.00000000,111136.00000000,111148.97000000,1484.75903000,1756958399999,165748620.00623790,303729,652.02619000,72804148.40546280,0
2025-09-04 04:00:00,111148.97000000,111318.84000000,110279.68000000,110463.36000000,2293.72804000,1756972799999,253892672.88128080,341359,895.54519000,99123553.26362450,0
2025-09-04 08:00:00,110463.36000000,111154.93000000,110415.72000000,110810.00000000,1251.00126000,1756987199999,138632770.05667890,246423,668.87931000,74125292.96236330,0
2025-09-04 12:00:00,110810.00000000,111123.99000000,109329.12000000,109510.31000000,3057.95062000,1757001599999,336674953.01896190,635685,1500.41170000,165173050.41215980,0
2025-09-04 16:00:00,109510.32000000,110218.39000000,109363.26000000,109799.99000000,2124.63495000,1757015999999,233220356.07925450,376615,1370.88022000,150452129.13521630,0
2025-09-04 20:00:00,109800.00000000,111765.31000000,109755.59000000,110730.87000000,1991.06146000,1757030399999,220861953.48967060,326444,983.03890000,109003011.64688340,0
2025-09-05 00:00:00,110730.87000000,111482.09000000,110435.75000000,111311.77000000,1665.57580000,1757044799999,184903566.38100620,310264,896.56239000,99523095.37650180,0
2025-09-05 04:00:00,111311.78000000,112999.00000000,111144.51000000,112954.32000000,3481.17531000,1757059199999,390189332.51001230,410628,1791.39517000,200892965.23502570,0
2025-09-05 08:00:00,112954.32000000,112985.00000000,112131.02000000,112354.00000000,1956.82884000,1757073599999,220089308.29147490,280041,945.71148000,106345395.03086400,0
2025-09-05 12:00:00,112354.00000000,113384.62000000,110286.91000000,110716.82000000,9805.88987000,1757087999999,1098894219.30964330,1310302,5024.28213000,563019857.17222220,0
2025-09-05 16:00:00,110716.82000000,111627.51000000,110206.96000000,111614.54000000,2167.09419000,1757102399999,240396957.97819890,350335,1005.04190000,111487864.14964540,0
2025-09-05 20:00:00,111614.54000000,111700.00000000,110375.60000000,110659.99000000,2510.84487000,1757116799999,278658816.15298940,308849,1124.81820000,124797084.26294190,0
2025-09-06 00:00:00,110660.00000000,111307.70000000,110552.56000000,111082.22000000,800.18218000,1757131199999,88738263.42799800,140100,353.50927000,39209399.27270470,0
2025-09-06 04:00:00,111082.23000000,111082.23000000,110687.69000000,110825.60000000,687.98406000,1757145599999,76249293.02100220,94842,247.55686000,27432976.90144220,0
2025-09-06 08:00:00,110825.59000000,110968.00000000,110675.58000000,110781.02000000,621.90211000,1757159999999,68882709.44001820,93699,313.76931000,34752578.20476860,0
2025-09-06 12:00:00,110781.03000000,110999.83000000,110358.11000000,110384.15000000,886.00942000,1757174399999,98108968.71789900,142658,460.89526000,51042181.36652530,0
2025-09-06 16:00:00,110384.16000000,110402.00000000,109977.00000000,110038.41000000,1391.66059000,1757188799999,153326892.03409560,233868,605.91642000,66759272.27371200,0
2025-09-06 20:00:00,110038.42000000,110282.82000000,110034.44000000,110187.97000000,612.56061000,1757203199999,67479809.90245690,90034,327.18585000,36041018.92685820,0
2025-09-07 00:00:00,110187.98000000,110733.12000000,110180.00000000,110629.15000000,948.63792000,1757217599999,104787931.40718370,116828,389.49018000,43022071.94874020,0
2025-09-07 04:00:00,110629.15000000,110911.42000000,110463.10000000,110753.42000000,872.74711000,1757231999999,96571750.76981000,108685,381.50211000,42229956.33231190,0
2025-09-07 08:00:00,110753.41000000,111377.19000000,110720.01000000,111292.13000000,1214.41306000,1757246399999,134950562.86242730,190930,552.37185000,61369941.35678530,0
2025-09-07 12:00:00,111292.12000000,111412.00000000,111042.60000000,111329.99000000,837.52385000,1757260799999,93137851.40595570,142417,344.09796000,38265361.05512750,0
2025-09-07 16:00:00,111329.99000000,111371.35000000,110861.20000000,111259.99000000,940.48526000,1757275199999,104481951.63920650,147101,469.78447000,52170540.84610150,0
2025-09-07 20:00:00,111259.99000000,111600.00000000,111001.45000000,111137.34000000,867.49224000,1757289599999,96517902.07428570,169000,433.60542000,48246052.00139590,0
2025-09-08 00:00:00,111137.35000000,111372.00000000,110621.78000000,111052.11000000,1701.47085000,1757303999999,188935229.57061340,308906,836.79910000,92904009.12259770,0
2025-09-08 04:00:00,111052.11000000,111609.04000000,110899.69000000,111280.39000000,1330.12513000,1757318399999,147913206.12595220,184140,701.81909000,78044546.82714720,0
2025-09-08 08:00:00,111280.40000000,112186.98000000,111252.90000000,112052.43000000,2723.68786000,1757332799999,304673937.23712620,309105,1317.82578000,147374478.79212260,0
2025-09-08 12:00:00,112052.43000000,112924.37000000,111877.64000000,112631.75000000,3018.22348000,1757347199999,339071513.52155890,466756,1572.71776000,176693309.59464820,0
2025-09-08 16:00:00,112631.74000000,112670.06000000,111978.67000000,112097.31000000,1681.81458000,1757361599999,188910893.98617280,316939,615.64599000,69157804.79041590,0
2025-09-08 20:00:00,112097.31000000,112512.71000000,111896.00000000,112065.23000000,1127.08021000,1757375999999,126399082.02353680,158752,486.85197000,54599126.23069910,0
2025-09-09 00:00:00,112065.23000000,112104.41000000,111111.00000000,111708.00000000,2091.77038000,1757390399999,233281366.99759270,364708,1119.70716000,124850202.96638540,0
2025-09-09 04:00:00,111708.01000000,113293.29000000,111624.12000000,112991.11000000,2906.59440000,1757404799999,327413687.28500880,352029,1393.69534000,156948740.48939340,0
2025-09-09 08:00:00,112991.11000000,113176.51000000,112403.91000000,112433.59000000,1848.92022000,1757419199999,208676364.39617630,210918,778.05933000,87830424.61282960,0
2025-09-09 12:00:00,112433.59000000,112950.00000000,110766.66000000,110880.76000000,4662.13241000,1757433599999,521744273.15140730,742791,2061.34504000,230751567.39885640,0
2025-09-09 16:00:00,110880.76000000,111388.04000000,110788.00000000,111301.53000000,2121.49527000,1757447999999,235604707.70760970,252884,1219.72460000,135439035.79615950,0
2025-09-09 20:00:00,111301.53000000,111745.69000000,111090.07000000,111546.39000000,1748.36980000,1757462399999,194745598.36857120,219912,1024.84891000,114153204.91394410,0
2025-09-10 00:00:00,111546.38000000,111586.26000000,110917.45000000,111545.88000000,1667.04272000,1757476799999,185465386.61559640,285335,805.56444000,89625575.41568200,0
2025-09-10 04:00:00,111545.88000000,112602.35000000,111372.42000000,112553.65000000,2477.25860000,1757491199999,277249952.52496740,275054,1291.20908000,144582430.69017270,0
2025-09-10 08:00:00,112553.65000000,112859.80000000,112097.20000000,112299.99000000,2579.59736000,1757505599999,290014477.68668190,286707,1008.77698000,113415730.16324630,0
2025-09-10 12:00:00,112300.00000000,114313.13000000,112299.99000000,113853.99000000,6630.72074000,1757519999999,752976102.98552950,774516,3390.81038000,384880932.48969830,0
2025-09-10 16:00:00,113853.99000000,114074.46000000,113155.03000000,113574.52000000,2628.46871000,1757534399999,298513456.48038900,357649,953.94643000,108328664.73569500,0
2025-09-10 20:00:00,113574.53000000,114025.78000000,113528.01000000,113960.00000000,1534.33010000,1757548799999,174615373.92914730,203273,824.33267000,93813363.98783810,0
2025-09-11 00:00:00,113960.00000000,114434.23000000,113669.82000000,114400.01000000,1596.62879000,1757563199999,182015809.94844740,263136,961.52159000,109618338.08634040,0
2025-09-11 04:00:00,114400.01000000,114459.65000000,113957.20000000,114083.58000000,1954.14285000,1757577599999,223126882.04170470,250844,925.38594000,105675000.56733420,0
2025-09-11 08:00:00,114083.58000000,114200.00000000,113776.00000000,113999.99000000,1512.60333000,1757591999999,172426276.75729320,230229,687.23071000,78339092.89556980,0
2025-09-11 12:00:00,113999.99000000,114715.02000000,113430.00000000,114180.31000000,5143.69337000,1757606399999,586732694.63006630,862926,2412.18460000,275257309.96635390,0
2025-09-11 16:00:00,114180.32000000,114605.54000000,114102.00000000,114419.99000000,1437.71411000,1757620799999,164436578.72479370,279325,662.48431000,75761951.15958420,0
2025-09-11 20:00:00,114420.00000000,115488.09000000,114246.04000000,115482.69000000,2031.94874000,1757635199999,233502902.85423570,279899,1095.49278000,125943730.01533880,0
2025-09-12 00:00:00,115482.69000000,116331.81000000,115045.45000000,115194.14000000,3703.00155000,1757649599999,428356309.20896320,563995,1926.14769000,222855145.58434580,0
2025-09-12 04:00:00,115194.14000000,115656.87000000,115086.70000000,115086.70000000,1630.41759000,1757663999999,188078296.73253520,252459,713.19737000,82280586.33433440,0
2025-09-12 08:00:00,115086.70000000,115273.12000000,114888.01000000,114913.45000000,1958.78975000,1757678399999,225295701.80976550,242507,1059.45555000,121850301.85111830,0
2025-09-12 12:00:00,114913.45000000,115500.95000000,114740.99000000,115121.18000000,2042.13901000,1757692799999,235016851.08326300,545024,1043.10430000,120057659.02116840,0
2025-09-12 16:00:00,115121.18000000,116665.63000000,115030.30000000,116632.51000000,3863.84437000,1757707199999,448507362.63907920,485400,2325.63773000,269971516.79455820,0
2025-09-12 20:00:00,116632.51000000,116632.51000000,115752.68000000,116029.42000000,2125.91492000,1757721599999,246867748.02825740,392106,928.03012000,107760180.27141450,0
2025-09-13 00:00:00,116029.41000000,116298.78000000,115576.26000000,115957.00000000,2254.31226000,1757735999999,261424386.40744380,283017,797.29772000,92472022.51640340,0
2025-09-13 04:00:00,115957.00000000,115957.01000000,115657.81000000,115778.71000000,1062.20470000,1757750399999,122972028.19498550,141293,452.32207000,52362368.88514660,0
2025-09-13 08:00:00,115778.72000000,116166.71000000,115767.33000000,115974.11000000,1228.90503000,1757764799999,142484356.35699640,143877,653.86468000,75813012.04637850,0
2025-09-13 12:00:00,115974.11000000,116060.00000000,115603.98000000,115768.68000000,1373.33567000,1757779199999,159057213.32081700,243380,622.10718000,72047224.87732550,0
2025-09-13 16:00:00,115768.68000000,115817.37000000,115127.27000000,115797.12000000,1589.96184000,1757793599999,183620137.42837770,291478,742.20207000,85724072.03629970,0
2025-09-13 20:00:00,115797.12000000,115991.29000000,115797.11000000,115918.29000000,760.68444000,1757807999999,88166098.94114070,120590,322.29987000,37354329.07779900,0
2025-09-14 00:00:00,115918.29000000,116109.00000000,115651.99000000,115679.98000000,879.64203000,1757822399999,101912530.94192830,182719,448.54268000,51966994.55571050,0
2025-09-14 04:00:00,115679.99000000,115936.00000000,115449.59000000,115805.39000000,914.78349000,1757836799999,105892525.68561350,131190,504.47234000,58398068.43394520,0
2025-09-14 08:00:00,115805.39000000,116165.19000000,115748.78000000,115794.91000000,840.40714000,1757851199999,97461407.15320890,148132,364.91910000,42315741.29929630,0
2025-09-14 12:00:00,115794.92000000,115878.49000000,115141.80000000,115224.01000000,2036.51269000,1757865599999,235055297.99864420,365569,1029.19419000,118798605.60387380,0
2025-09-14 16:00:00,115224.01000000,115657.50000000,115193.90000000,115634.99000000,869.12927000,1757879999999,100365108.81303440,166241,529.68951000,61162930.28544920,0
2025-09-14 20:00:00,115634.99000000,116087.35000000,115135.00000000,115268.01000000,1167.12735000,1757894399999,135075494.37616980,243367,530.08995000,61334719.12526710,0
2025-09-15 00:00:00,115268.01000000,115594.90000000,114825.00000000,115445.45000000,1291.49944000,1757908799999,148755333.59167810,309719,645.87650000,74396767.24585490,0
2025-09-15 04:00:00,115445.46000000,116757.99000000,115400.00000000,115806.62000000,2645.45158000,1757923199999,307301863.21300750,460919,1400.41903000,162689713.37340390,0
2025-09-15 08:00:00,115806.62000000,115806.62000000,114625.87000000,115070.00000000,3497.27876000,1757937599999,402341170.19463320,597624,1627.73693000,187272169.64518180,0
2025-09-15 12:00:00,115070.01000000,115099.00000000,114384.00000000,114842.90000000,2995.41636000,1757951999999,343782363.52896000,770538,1546.13431000,177457203.01098530,0
2025-09-15 16:00:00,114842.90000000,115570.00000000,114600.00000000,115307.78000000,1872.69025000,1757966399999,215446534.44747110,524766,1032.15362000,118739803.15764560,0
2025-09-15 20:00:00,115307.78000000,115605.07000000,115200.07000000,115349.71000000,910.17510000,1757980799999,105020970.24776540,194423,369.04321000,42582929.25195340,0
2025-09-16 00:00:00,115349.71000000,115520.00000000,114945.01000000,115307.25000000,864.47636000,1757995199999,99591672.05962510,245700,315.94643000,36392856.36049060,0
2025-09-16 04:00:00,115307.26000000,116009.62000000,114930.00000000,115840.00000000,1899.99942000,1758009599999,219806608.63743820,299283,925.54470000,107072896.84875460,0
2025-09-16 08:00:00,115839.99000000,115981.17000000,115206.15000000,115287.83000000,1345.53241000,1758023999999,155508383.82022350,239032,642.66269000,74263269.63666950,0
2025-09-16 12:00:00,115287.84000000,115905.89000000,114737.11000000,115905.88000000,2622.65829000,1758038399999,302186446.59042710,530203,1256.64052000,144829750.86593250,0
2025-09-16 16:00:00,115905.88000000,116870.76000000,115608.28000000,116800.12000000,2955.38019000,1758052799999,343968787.58147110,534667,1561.23821000,181675574.32735700,0
2025-09-16 20:00:00,116800.13000000,116964.27000000,116584.45000000,116788.96000000,1238.86273000,1758067199999,144717388.82774170,198173,590.15110000,68948220.95271430,0
2025-09-17 00:00:00,116788.96000000,117077.16000000,116371.81000000,116372.04000000,1657.75299000,1758081599999,193491339.81008770,290146,815.63490000,95235176.22922890,0
2025-09-17 04:00:00,116372.05000000,117286.73000000,116160.22000000,117162.48000000,2485.03317000,1758095999999,290584490.39789000,331949,1244.97129000,145570415.80491210,0
2025-09-17 08:00:00,117162.48000000,117189.86000000,116253.27000000,116258.13000000,1655.08810000,1758110399999,193052633.85378710,275626,616.39614000,71876604.82226690,0
2025-09-17 12:00:00,116258.12000000,116516.93000000,115432.00000000,115875.32000000,2848.33061000,1758124799999,330110290.72195140,580758,1431.82591000,165929205.94850880,0
2025-09-17 16:00:00,115875.33000000,116333.33000000,114720.81000000,115652.02000000,5738.81221000,1758139199999,663313189.17896010,1271634,2797.54671000,323392837.82956480,0
2025-09-17 20:00:00,115652.02000000,116990.68000000,115307.33000000,116447.59000000,2369.22832000,1758153599999,275531760.65906940,477305,1068.62695000,124277870.19859750,0
2025-09-18 00:00:00,116447.60000000,117896.00000000,116092.76000000,117581.66000000,3081.68078000,1758167999999,360962395.08196600,545534,1552.10912000,181734851.19817400,0
2025-09-18 04:00:00,117581.67000000,117750.00000000,116888.02000000,117086.01000000,1789.62789000,1758182399999,209885864.13961750,336315,688.09658000,80699444.82398450,0
2025-09-18 08:00:00,117086.01000000,117413.04000000,117010.59000000,117063.40000000,1165.75229000,1758196799999,136644267.16767080,265319,615.10674000,72102169.69079360,0
2025-09-18 12:00:00,117063.41000000,117843.83000000,116977.59000000,117583.56000000,2416.33194000,1758211199999,283846467.09226430,482957,1302.94828000,153061674.61871160,0
2025-09-18 16:00:00,117583.56000000,117900.00000000,117196.33000000,117450.21000000,1828.62350000,1758225599999,215116042.78037830,374290,981.62432000,115472670.55768360,0
2025-09-18 20:00:00,117450.21000000,117657.17000000,116612.03000000,117073.53000000,1375.21725000,1758239999999,161058311.22461250,248239,577.46034000,67629742.04538040,0
2025-09-19 00:00:00,117073.53000000,117459.99000000,116871.61000000,116977.58000000,1326.38784000,1758254399999,155402024.03295700,312981,533.62089000,62517867.86585390,0
2025-09-19 04:00:00,116977.58000000,117100.00000000,116633.86000000,116909.97000000,1538.09106000,1758268799999,179715411.02232820,281722,576.66272000,67382362.12074040,0
2025-09-19 08:00:00,116909.98000000,117090.36000000,116300.00000000,116394.72000000,1243.82831000,1758283199999,145090230.80511020,210628,486.01225000,56690954.63572180,0
2025-09-19 12:00:00,116394.72000000,116529.08000000,115464.19000000,115884.03000000,2657.87565000,1758297599999,308378000.22729850,466145,1293.13634000,150024130.86997050,0
2025-09-19 16:00:00,115884.03000000,116136.00000000,115112.58000000,115125.12000000,1413.65495000,1758311999999,163452273.25479540,290425,676.66257000,78251783.94873560,0
2025-09-19 20:00:00,115125.13000000,115657.28000000,115100.00000000,115632.38000000,812.25284000,1758326399999,93754462.11074960,170570,454.72006000,52478883.63765770,0
2025-09-20 00:00:00,115632.39000000,115730.41000000,115408.47000000,115445.00000000,717.06298000,1758340799999,82888500.38146520,124296,346.11885000,40008333.14995570,0
2025-09-20 04:00:00,115445.00000000,115985.20000000,115409.08000000,115968.56000000,759.46126000,1758355199999,87855071.45374150,110606,467.47497000,54074433.54654270,0
2025-09-20 08:00:00,115968.56000000,115968.57000000,115664.11000000,115894.06000000,793.04586000,1758369599999,91828050.91084840,136003,360.32496000,41724695.46654950,0
2025-09-20 12:00:00,115894.05000000,116121.81000000,115804.47000000,115986.69000000,836.91424000,1758383999999,97054572.13504620,133819,365.84809000,42427792.07254300,0
2025-09-20 16:00:00,115986.70000000,116079.46000000,115698.08000000,115702.00000000,898.20806000,1758398399999,104049061.31061800,121605,392.98161000,45522079.38976900,0
2025-09-20 20:00:00,115702.00000000,115944.70000000,115603.42000000,115685.63000000,670.23512000,1758412799999,77589017.04997010,114122,343.41635000,39754136.21789890,0
2025-09-21 00:00:00,115685.63000000,115732.94000000,115441.83000000,115669.41000000,919.05922000,1758427199999,106244847.86826770,138632,382.21256000,44187619.19627150,0
