Date,open,high,low,close,volume,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,MA_20,EMA_20,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,ATR_14,Return,High_Low,Open_Close,UpperShadow,LowerShadow,Hour,Weekday,Volume_MA20,Volume_Change,VWAP,VWAP_20
2025-08-20 04:00:00,113525.9,113837.93,113432.0,113490.13,1367.41482,155379967.2659294,226386,683.43432,77663127.0574559,115674.175,115298.10429855931,112121.61189326907,115674.175,119226.73810673093,0.19260996435757088,0.19260996435757088,29.06857377497954,-1243.1090680359193,-1047.7968470719024,-195.3122209640169,1224.001428571429,-0.0003151703430520625,405.929999999993,-35.76999999998952,312.02999999999884,58.13000000000466,4,2,2309.708814,-0.5612627802247203,117216.04034520412,115191.28195876167
2025-08-20 08:00:00,113490.14,114016.77,113060.08,113666.68,2352.50644,267518086.2584422,377977,1066.60404,121301550.1408042,115473.2615,115142.72899690729,111945.09387167364,115473.2615,119001.42912832634,0.24397737149793758,0.24397737149793758,38.89901131651572,-1218.1111177695566,-1081.8597012116772,-136.25141655787934,1110.6400000000006,0.0015556418870961153,956.6900000000023,176.5399999999936,350.09000000001106,430.0599999999977,8,2,2388.8075905,0.7204043759010892,117185.14684646815,115074.07423937749
2025-08-20 12:00:00,113666.69,114326.35,112380.0,113353.94,4605.43198,522278044.57226527,980643,2123.07459,240877531.6857148,115240.6595,114972.36659354702,111803.32181613086,115240.6595,118677.99718386913,0.22555511364884806,0.22555511364884806,37.882396354852325,-1209.5888197759923,-1107.405524924687,-102.18329485130539,1190.1092857142867,-0.0027513779763779223,1946.3500000000058,-312.75,659.6600000000035,973.9400000000023,12,2,2563.5950220000004,0.9576702965369992,117122.43561862047,114856.75799461576
2025-08-20 16:00:00,113353.94,114444.0,113264.01,114276.66,2624.00614,298829017.1306247,634049,1342.66385,152899931.0930765,115039.09199999999,114906.10827853844,111899.17259166371,115039.09199999999,118179.01140833627,0.3785905144610115,0.3785905144610115,45.96307466334374,-1115.528176132837,-1109.0300551663245,-6.498120966512488,1219.9392857142873,0.008140166984932362,1179.9900000000052,922.7200000000012,167.3399999999965,89.93000000000757,16,2,2644.4115545,-0.4302366962762091,117093.54086366917,114749.5745088683
2025-08-20 20:00:00,114276.66,114615.38,114000.0,114271.24,1570.2768,179512936.0201263,269153,829.7958,94874358.9875481,114840.34600000002,114845.64418365376,112074.19693568762,114840.34600000002,117606.49506431242,0.3971302726699797,0.3971302726699797,36.826789253932844,-1029.5535695614526,-1093.1347580452918,63.58118848383924,1166.6114285714305,-4.7428757543266364e-05,615.3800000000047,-5.419999999998254,338.72000000000116,271.24000000000524,20,2,2674.2117590000003,-0.4015727417467094,117078.15648068051,114671.68916027404
2025-08-21 00:00:00,114271.23,114821.76,113906.01,113954.62,1626.72781,185841315.9015962,376353,808.20883,92356069.7902004,114659.57349999998,114760.7841670522,112187.64471699171,114659.57349999998,117131.50228300826,0.3574082099683151,0.3574082099683151,33.7537372938893,-975.7166073233966,-1069.651127900844,93.9345205774473,1161.9407142857162,-0.002770775918770174,915.75,-316.6100000000006,550.5299999999988,48.61000000000058,0,3,2689.2393705000004,0.035949719183267614,117062.01086318477,114582.6997537999
2025-08-21 04:00:00,113954.62,114033.84,113582.43,113896.03,1612.36321,183481882.07337648,278315,870.46157,99045269.1006013,114484.1245,114678.42612635023,112358.86381589816,114484.1245,116609.38518410185,0.3616417966042266,0.3616417966042266,33.886037727501446,-927.0906821290992,-1041.1390387464278,114.04835661732864,1122.7785714285742,-0.0005141520370125496,451.4100000000035,-58.58999999999651,79.22000000000116,313.6000000000058,4,3,2734.342337,-0.00883036480454591,117044.00998048585,114521.65732716232
2025-08-21 08:00:00,113896.03,113990.0,113000.0,113148.66,1509.65106,171287136.9596163,338663,634.87235,72052473.7051661,114375.6075,114532.73331247416,112208.61049091465,114375.6075,116542.60450908534,0.21690143206107393,0.21690143206107393,37.34359858850203,-938.0424680792785,-1020.5197246129592,82.4772565336807,1055.0314285714308,-0.006561861725996931,990.0,-747.3699999999953,93.97000000000116,148.6600000000035,8,3,2519.753741,-0.06370286134226544,117024.95624155052,114322.52567404068
2025-08-21 12:00:00,113148.65,113995.11,112608.64,112792.08,2521.11028,285394179.2345784,562395,1189.66013,134689675.9050947,114254.9125,114366.95598103672,112014.98269040526,114254.9125,116494.84230959475,0.17346465640709874,0.17346465640709874,33.81099222711977,-964.3757599827804,-1009.2909316869064,44.91517170412601,1074.262142857145,-0.0031514292789680542,1386.4700000000012,-356.56999999999243,846.4600000000064,183.44000000000233,12,3,2474.1380474999996,0.6699953696584693,116991.44296478257,114196.42118179063
2025-08-21 16:00:00,112792.08,112969.47,112015.67,112193.71,2468.80417,277549685.1122694,499262,1258.41931,141481694.2445191,114117.23449999999,114159.97924083532,111723.28605153345,114117.23449999999,116511.18294846654,0.09825273154229613,0.09825273154229613,25.694627742877685,-1021.746858683342,-1011.7821170861966,-9.964741597145348,1081.962142857145,-0.005305071065273337,953.8000000000029,-598.3699999999953,177.38999999999942,178.04000000000815,16,3,2457.878764,-0.020747251881421014,116953.00188022548,114060.36442179309
2025-08-21 20:00:00,112193.71,112870.94,112067.46,112500.0,1101.03582,123819589.3341261,302392,584.85788,65775158.7089112,113934.96749999998,114001.88533538325,111638.05841446886,113934.96749999998,116231.8765855311,0.18763075799576723,0.18763075799576723,38.096656944464904,-1030.6199572189507,-1015.5496851127511,-15.070272106199582,975.913571428573,0.002730010443544373,803.4799999999959,306.2899999999936,370.9400000000023,126.25,20,3,2374.3215824999997,-0.5540205928929551,116936.38575862438,113926.87477518497
2025-08-22 00:00:00,112500.0,113525.0,112335.6,112929.24,1610.19525,182026286.43214792,367861,995.49538,112552643.5766311,113765.73000000001,113899.72826002231,111722.05312679723,113765.73000000001,115809.4068732028,0.29534680580666234,0.29534680580666234,48.03776178945628,-991.5874777938152,-1010.7572436489603,19.1697658551451,980.1192857142867,0.003815466666666767,1189.3999999999942,429.24000000000524,595.7599999999948,164.39999999999418,0,4,2368.2627085,0.46243675342006574,116914.74055095945,113805.83727974865
2025-08-22 04:00:00,112929.24,113394.76,112708.81,113094.83,1656.2572,187332321.37900832,331580,887.04271,100334516.0917306,113609.11900000002,113823.07102709195,111908.32088512115,113609.11900000002,115309.91711487889,0.348809510223191,0.348809510223191,52.181882186818456,-936.4975460643618,-995.9053041320315,59.40775806766965,967.9085714285726,0.0014663164296508935,685.9499999999971,165.5899999999965,299.929999999993,220.43000000000757,4,4,2390.3980490000004,0.0286064376354358,116893.47144279386,113714.46801757306
2025-08-22 08:00:00,113094.83,113319.3,112177.27,112320.0,1932.43574,217921342.7541691,317304,924.65796,104288496.3389846,113484.61900000002,113679.92097330034,111789.41833179868,113484.61900000002,115179.81966820137,0.15649523922270703,0.15649523922270703,38.419610155396136,-944.4700539109617,-985.6182540878125,41.148200176850764,973.0450000000003,-0.006851153142897859,1142.0299999999988,-774.8300000000017,224.47000000000116,142.72999999999593,8,4,2367.4749620000002,0.16674858228540823,116866.00001924264,113582.03025897333
2025-08-22 12:00:00,112320.01,117296.12,111684.79,116370.75,11505.26127,1319396835.1382184,1584774,6041.80772,693092581.0510073,113554.2495,113936.19110440034,111520.2087074629,113554.2495,115588.29029253712,1.1923412033656664,1.1923412033656664,65.61877145763346,-616.8320988393389,-911.8610230380887,295.0289241987498,1344.8592857142867,0.036064369658119766,5611.330000000002,4050.7400000000052,925.3699999999953,635.2200000000012,12,4,2817.781865,4.953761375785775,116801.74593051051,113835.11722970945
2025-08-22 16:00:00,116370.75,117429.05,116116.0,116655.79,4307.94644,502648352.2645439,577064,2128.81326,248441571.9065864,113611.60350000001,114195.20116312048,111299.79731422193,113611.60350000001,115923.4096857781,1.158400024778764,1.158400024778764,66.01855275638658,-330.36916603532154,-795.5626516374986,465.193485602177,1370.3135714285725,0.002449412760509029,1313.050000000003,285.0399999999936,773.2600000000093,254.75,16,4,2959.6270485,-0.6255672653664127,116800.82131694345,114009.14103231457
2025-08-22 20:00:00,116655.79,117174.43,116550.96,116935.99,2115.99447,247299984.30969888,259935,865.78008,101197902.9077293,113769.08399999999,114456.22925503743,111019.4955576218,113769.08399999999,116518.67244237817,1.0758872766538266,1.0758872766538266,69.26328379013533,-79.81640254477679,-652.4134018189181,572.5969992741414,1275.8221428571426,0.0024019382149829127,623.4699999999866,280.20000000001164,238.43999999998778,104.8299999999872,20,4,2800.703614,-0.5088159754372433,116801.39279817372,114079.34390368668
2025-08-23 00:00:00,116936.0,117030.0,115458.2,115568.77,2647.58419,307518062.9159125,507557,1007.23464,117041716.9165045,113890.89849999998,114562.18573081151,111045.84911705022,113890.89849999998,116735.94788294974,0.794875637318534,0.794875637318534,56.6315715999922,8.333368624735158,-520.2640477301609,528.597416354896,1303.808571428571,-0.011692037669497668,1571.800000000003,-1367.229999999996,94.0,110.57000000000698,0,5,2743.8652975,0.2512245317919002,116794.96375212976,114229.03173361199
2025-08-23 04:00:00,115568.77,116034.53,115551.2,115799.47,2258.18362,261617133.7885828,247598,1110.53791,128658846.832356,114037.225,114680.02254355684,111112.69605978981,114037.225,116961.7539402102,0.8012869826265661,0.8012869826265661,57.66614931290938,95.704336441544,-397.07037089580007,492.77470733734407,1294.3764285714278,0.0019962140291014396,483.33000000000175,230.6999999999971,235.05999999999767,17.570000000006985,4,5,2725.4946234999998,-0.14707769122915038,116788.00473705395,114349.97625357925
2025-08-23 08:00:00,115799.46,115861.8,115223.43,115310.13,1313.89391,151932657.1203225,171068,625.01231,72288422.7756794,114126.43600000002,114740.03287688148,111159.04117272412,114126.43600000002,117093.83082727592,0.6994500342724247,0.6994500342724247,56.6839018511634,124.03232097471482,-292.8498325216837,416.88215349639853,1274.5635714285713,-0.004225753364846985,638.3700000000099,-489.33000000000175,62.33999999999651,86.70000000001164,8,5,2635.354031,-0.41816338655401275,116782.66941751514,114443.251895901
2025-08-23 12:00:00,115310.13,115486.97,114560.0,114812.87,3027.56166,348062480.90316206,373481,1303.05919,149801287.5857139,114192.573,114746.96975614339,111225.92944044716,114192.573,117159.21655955285,0.6045452524963072,0.6045452524963072,54.33339194122572,105.14687982632313,-213.25049005207413,318.3973698783973,1308.5321428571426,-0.0043123704743027735,926.9700000000012,-497.2600000000093,176.8399999999965,252.86999999999534,12,5,2718.361373,1.3042664532937822,116765.8248491115,114493.1978219507
2025-08-23 16:00:00,114812.88,115190.74,114684.11,115133.91,1105.55067,127121304.5068966,151735,446.56857,51348035.3053682,114265.9345,114783.82125789514,111281.53505406372,114265.9345,117250.33394593629,0.6454187878874392,0.6454187878874392,59.777196637264886,114.76163622399326,-147.64806479685524,262.4097010208485,1274.0057142857145,0.0027962022027669953,506.63000000000466,321.02999999999884,56.830000000001746,128.77000000000407,16,5,2656.0135845,-0.634837934233848,116759.91725751242,114544.1964191056
2025-08-23 20:00:00,115133.92,115454.12,115001.88,115438.05,976.58792,112573788.7794821,108130,590.93752,68135583.7158213,114370.14000000001,114846.12883356311,111374.30129645058,114370.14000000001,117365.97870354945,0.6782322257094049,0.6782322257094049,63.09884841698176,145.2479708361643,-89.06885767024747,234.31682850641178,1207.2749999999994,0.002641619658361183,452.2399999999907,304.13000000000466,16.069999999992433,132.0399999999936,20,5,2474.5713815,-0.11665023910663452,116755.60257892103,114669.87809354388
2025-08-24 00:00:00,115438.06,115666.68,114934.21,115036.0,1995.92433,230109582.59534007,291862,1007.06495,116114555.0868121,114408.107,114864.21182186162,111398.04365142994,114408.107,117418.17034857007,0.6042989677108087,0.6042989677108087,64.34965149353417,135.40643434938102,-44.173799266319406,179.58023361570042,1191.4657142857125,-0.003482820439188017,732.4699999999866,-402.0599999999977,228.61999999999534,101.7899999999936,0,6,2443.167291,1.043773314337126,116746.34913184619,114728.28177591835
2025-08-24 04:00:00,115036.01,115283.21,114846.14,114888.19,1715.6873,197387179.73029,205688,587.93262,67632167.1041024,114438.95449999999,114866.49546016759,111422.15932988642,114438.95449999999,117455.74967011357,0.5744557509986826,0.5744557509986826,62.25314795679107,114.36188827556907,-12.466661757940377,126.82855003350944,1165.2935714285704,-0.001284902117597908,437.070000000007,-147.81999999999243,247.20000000001164,42.05000000000291,4,6,2450.437816,-0.1404046364823861,116737.42455525155,114751.86407050978
2025-08-24 08:00:00,114888.19,115060.99,114600.0,114730.22,2223.47925,255263363.4545519,267625,995.18062,114257369.6205518,114477.73450000002,114853.51683312398,111467.2202885248,114477.73450000002,117488.24871147524,0.5419339491967149,0.5419339491967149,59.504915589501266,83.969395734297,6.820549740507743,77.14884599378925,1113.2642857142855,-0.0013749890219351135,460.99000000000524,-157.97000000000116,172.8000000000029,130.22000000000116,8,6,2480.275388,0.295969988237367,116724.61563295095,114771.0871719759
2025-08-24 12:00:00,114730.22,114869.41,114350.57,114400.0,2662.01905,305089212.1529284,339333,1116.24094,127945653.3943689,114502.933,114810.32471828056,111504.50732984986,114502.933,117501.35867015015,0.48283549246781055,0.48283549246781055,56.77055828821077,32.85887631830701,12.028215056067737,20.830661262239275,1101.3278571428568,-0.0028782303389638386,518.8399999999965,-330.22000000000116,139.19000000000233,49.429999999993015,12,6,2532.75818,0.19723134362508676,116707.48525040594,114788.66115330832
2025-08-24 16:00:00,114400.01,114917.1,110680.0,112600.0,8322.01988,943283691.7626015,791837,3650.90078,413888935.5076655,114475.50000000003,114599.81744572143,111415.4968824783,114475.50000000003,117535.50311752176,0.19354606384862438,0.19354606384862438,51.31286021602177,-151.14658992458135,-20.606745940062776,-130.53984398451857,1322.404285714286,-0.01573426573426573,4237.100000000006,-1800.0099999999948,517.0900000000111,1920.0,16,6,2873.376621,2.126205982635624,116612.37208808456,114527.90065339045
2025-08-24 20:00:00,112600.0,113692.97,111632.85,113493.59,4256.85481,480151576.49346465,677561,1967.74719,222016520.6208116,114510.5755,114494.46238001029,111516.4468888996,114510.5755,117504.70411110041,0.33017003741428336,0.33017003741428336,30.83574677149916,-222.30556722798792,-60.94651019764849,-161.35905703033944,1068.7464285714284,0.007935968028419227,2060.1199999999953,893.5899999999965,199.38000000000466,967.1499999999942,20,6,2960.1638475,-0.48848297992770473,116567.96651965739,114473.15811999432
2025-08-25 00:00:00,113493.59,113667.28,112159.0,112916.84,2384.9729,269655699.2574896,665721,1121.82787,126832729.8132379,114546.732,114344.2125380755,111654.6808097592,114546.732,117438.7831902408,0.21821176514785412,0.21821176514785412,26.027116201115973,-321.53132568435103,-113.06347329498969,-208.46785238936133,1082.691428571428,-0.005081784795070821,1508.2799999999988,-576.75,173.69000000000233,757.8399999999965,0,0,2955.9722840000004,-0.4397335576498085,116543.38265292221,114497.14290184875
2025-08-25 04:00:00,112916.84,113059.52,111284.05,111511.55,4054.02521,454597068.9102952,667424,1925.81482,215964679.10904127,114497.30950000002,114074.43500492185,111429.54238345975,114497.30950000002,117565.07661654029,0.013366010753896882,0.013366010753896882,19.605463400639664,-507.7094117546076,-191.9926609869141,-315.7167507676935,1164.9771428571435,-0.012445353589420227,1775.4700000000012,-1405.2899999999936,142.68000000000757,227.5,4,0,3103.6217535000005,0.6998202411440395,116491.45900909726,114366.68678472292
2025-08-25 08:00:00,111511.56,111850.13,110929.48,111214.97,4028.25788,448564942.2714551,624668,1929.68354,214949901.61912727,114411.59599999999,113802.10486875614,111075.31533557636,114411.59599999999,117747.87666442362,0.020929693642510665,0.020929693642510665,22.27846586032392,-671.4480242677382,-287.8837336430798,-383.56429062465844,1118.4664285714296,-0.002659634809129674,920.6500000000087,-296.5899999999965,338.570000000007,285.49000000000524,8,0,3224.524885,-0.006355986621997323,116434.12450129315,114212.97459606598
2025-08-25 12:00:00,111214.97,112580.0,110588.0,112200.64,4593.3206,513032034.6739639,914685,2398.82756,267986773.11341447,114366.8865,113649.58433630489,110933.74688616306,114366.8865,117800.02611383692,0.18450940776350155,0.18450940776350155,29.095311064150636,-713.4534138107265,-372.9976696766097,-340.4557441341168,1226.2285714285722,0.008862745725687793,1992.0,985.6699999999983,379.3600000000006,626.9700000000012,12,0,3371.3780549999997,0.14027471349475773,116376.01330528555,114076.05555018244
2025-08-25 16:00:00,112200.65,112937.26,110655.01,110716.13,3109.40411,348208706.3669646,685712,1261.82967,141419773.4818536,114286.693,113370.20761889232,110587.6096180049,114286.693,117985.77638199509,0.017371922814805707,0.017371922814805707,26.080092638875016,-856.6541836580727,-469.7289724729028,-386.9252111851699,1343.6485714285716,-0.01323085144612357,2282.25,-1484.5199999999895,736.6100000000006,61.120000000009895,16,0,3430.2264735,-0.3230596379447148,116334.52577766671,113997.82637173093
2025-08-25 20:00:00,110716.13,111092.54,109274.1,110111.98,7012.81309,771512202.1508546,1137508,2749.59824,302509128.2075053,113973.7545,113059.90011209995,109970.55552061788,113973.7545,117976.95347938211,0.017663933283169113,0.017663933283169113,25.792989947238723,-1007.2798421474581,-577.2391464078144,-430.04069573964375,1407.3249999999991,-0.005456747810820395,1818.4399999999878,-604.1500000000087,376.40999999998894,837.8799999999901,20,0,3205.6040645,1.2553559595056942,116219.73607541693,113377.09935324526
2025-08-26 00:00:00,110111.98,110111.98,108666.66,109879.56,4155.39206,455011698.2249369,1097720,1983.06646,217185031.089634,113634.943,112757.0104764805,109444.85797748808,113634.943,117825.02802251192,0.05187269711430811,0.05187269711430811,22.693752825805603,-1132.3528387854894,-688.2618848833498,-444.09095390213963,1474.374285714284,-0.002110760336886175,1445.3199999999924,-232.41999999999825,0.0,1212.8999999999942,0,1,3197.9763455,-0.40745717778712387,116147.09877084696,112902.5582784228
2025-08-26 04:00:00,109879.57,110547.31,109765.93,110303.2,1910.05232,210359826.37700552,624551,1025.54731,112960716.0912012,113303.30350000001,112523.31417002634,109163.66801342674,113303.30350000001,117442.93898657328,0.13763675452455687,0.13763675452455687,23.642159404146497,-1183.6458268048736,-787.3386732676548,-396.3071535372188,1497.884285714285,0.0038554941428596834,781.3800000000047,423.6299999999901,244.11000000000058,113.64000000001397,4,1,3187.6792379999997,-0.5403436565261185,116117.49155170676,112689.50539129628
2025-08-26 08:00:00,110303.2,110455.13,109570.34,109876.52,1852.10166,203892967.452285,344139,870.12354,95800304.5841074,113018.69100000002,112271.23846588701,108754.04600315777,113018.69100000002,117283.33599684227,0.13160227846319797,0.13160227846319797,23.582529123588856,-1244.380644096207,-878.7470674333654,-365.63357666284173,1508.7642857142866,-0.003868246796103758,884.7900000000081,-426.679999999993,151.93000000000757,306.18000000000757,8,1,3147.9051114999997,-0.030339828596946505,116087.9178608157,112469.40923399375
2025-08-26 12:00:00,109876.53,110818.6,109393.93,109666.33,4559.68511,501940355.7311305,1065558,2450.01989,269746462.00346273,112712.03399999999,112023.1518839759,108407.4707512289,112712.03399999999,117016.59724877107,0.14622380669287335,0.14622380669287335,23.432841591996436,-1294.5510680898587,-961.9078675646643,-332.6432005251944,1579.307142857144,-0.001912965572626435,1424.6700000000128,-210.1999999999971,942.070000000007,272.40000000000873,12,1,3262.980186,1.4618978582417554,116016.21808614564,112178.97238394796
2025-08-26 16:00:00,109666.34,111162.59,109450.0,111116.03,3548.51055,391349262.893998,569890,2212.50107,244219208.03903887,112502.329,111936.75930426753,108323.89792136003,112502.329,116680.76007863997,0.3341124965436522,0.3341124965436522,33.74825417581357,-1203.4608829652425,-1010.21847064478,-193.24241232046245,1668.7071428571435,0.013219189517876595,1712.5899999999965,1449.6900000000023,46.55999999999767,216.3399999999965,16,1,3374.7110180000004,-0.22176412090000674,115967.13266240558,112030.73627804617
2025-08-26 20:00:00,111116.03,112371.0,110918.26,111763.22,2426.69707,270883236.8205833,375616,1322.1733,147556771.7895197,112349.84649999999,111920.2317481344,108306.02668075245,112349.84649999999,116393.66631924752,0.4274662910043873,0.4274662910043873,38.47194387025242,-1066.7519154678012,-1021.5251596093843,-45.22675585841682,1735.414285714287,0.005824452151503179,1452.7400000000052,647.1900000000023,607.7799999999988,197.77000000000407,20,1,3344.6677885,-0.3161364364550078,115940.86654330711,111885.89054786573
2025-08-27 00:00:00,111763.22,111825.16,110918.26,111418.15,2172.27313,241949639.3067775,410582,925.30522,103068605.987928,112164.05850000001,111872.41443003033,108322.43112698378,112164.05850000001,116005.68587301625,0.4029176404198759,0.4029176404198759,44.07975610709084,-975.0138124334335,-1012.222890174194,37.20907774076056,1497.5428571428586,-0.0030875094686785287,906.9000000000087,-345.070000000007,61.94000000000233,499.8899999999994,0,2,3398.0039115,-0.10484371664898418,115916.00466027067,111819.24336444234
2025-08-27 04:00:00,111418.15,111737.26,110622.5,110725.18,1809.80294,201194156.6001546,370060,762.79756,84846421.7632439,111928.415,111763.153990017,108364.21366594116,111928.415,115492.61633405882,0.3312055230295052,0.3312055230295052,35.84774676126003,-947.3073013992253,-999.2397724192003,51.93247101997508,1430.0171428571443,-0.006219543225228552,1114.7599999999948,-692.9700000000012,319.1100000000006,102.67999999999302,4,2,3439.6646625000003,-0.16686216157357703,115893.87261915873,111749.05112256989
2025-08-27 08:00:00,110725.19,111374.45,110345.42,111322.07,1594.26753,176776430.3214862,317061,785.60547,87145518.0756922,111742.7185,111721.14598466954,108486.54448144896,111742.7185,114998.89251855105,0.43540755229857475,0.43540755229857475,41.86420704115424,-867.1894817575376,-972.8297142868678,105.6402325293302,1395.7850000000014,0.0053907340678969184,1029.0299999999988,596.8800000000047,52.379999999990105,379.7700000000041,8,2,3419.5818225000003,-0.1190933030532042,115874.48479888454,111630.84549853732
2025-08-27 12:00:00,111322.07,112625.0,111019.02,112000.0,3310.1006,369950416.97553694,824967,1672.05486,186863860.893853,111598.30900000001,111747.70351354165,108692.13409945,111598.30900000001,114504.48390055001,0.5691099148788276,0.5691099148788276,52.69160277244176,-740.4569820985198,-926.3551678491983,185.89818575067852,1383.6785714285725,0.006089807708390627,1605.979999999996,677.929999999993,625.0,303.0500000000029,12,2,3499.3024875,1.0762516564581857,115841.81503530785,111559.95587610858
2025-08-27 16:00:00,111999.99,112600.0,111541.23,112080.69,1902.42552,213222697.39975688,506775,907.01397,101668324.6928952,111465.83249999999,111779.41651614413,108944.73732941355,111465.83249999999,113986.92767058643,0.6219425405223771,0.6219425405223771,54.886821635413256,-626.2901009307825,-866.3421544655153,240.05205353473275,1393.5442857142864,0.0007204464285714973,1058.770000000004,80.69999999999709,519.3099999999977,458.7600000000093,16,2,3483.2498009999995,-0.42526655534275914,115824.18095901019,111470.67465151456
2025-08-27 20:00:00,112080.68,112452.05,110921.79,111262.01,2603.73903,290681586.5871196,682051,1209.06842,134993612.7638673,111308.93299999999,111730.13969961098,109199.7810271157,111308.93299999999,113418.08497288427,0.48887633499073385,0.48887633499073385,44.59980830104789,-595.0134391557658,-812.0764114035654,217.06297224779962,1360.5628571428585,-0.007304380442340275,1530.2600000000093,-818.6699999999983,371.3700000000099,340.22000000000116,20,2,3480.3358,0.3686417694817299,115796.94712590307,111356.0833631582
2025-08-28 00:00:00,111262.01,112042.04,110862.42,112000.01,1203.77782,134253218.2686463,375072,597.52028,66649542.656312,111278.9335,111755.84163556356,109230.91963625872,111278.9335,113326.94736374127,0.6760428756773028,0.6760428756773028,58.08061227058726,-504.85658147523645,-750.6324454178997,245.77586394266325,1281.8035714285725,0.006632991800166188,1179.6199999999953,738.0,42.029999999998836,399.5899999999965,0,3,3124.423697,-0.5376733973220043,115784.73574746687,111178.16389549222
2025-08-28 04:00:00,112000.0,113360.0,111945.07,113114.11,2481.91862,280232965.37310326,395525,1238.58901,139818288.7754276,111259.9595,111885.2005391732,109292.90544548877,111259.9595,113227.01355451123,0.9713013594485889,0.9713013594485889,67.75536275083832,-339.5937589245732,-668.4247081192344,328.83094919466123,1252.98142857143,0.009947320540417914,1414.929999999993,1114.1100000000006,245.88999999999942,54.929999999993015,4,3,3035.6768875,1.0617746720071648,115766.82777796508,111121.20937623346
2025-08-28 08:00:00,113114.11,113351.51,112826.22,112909.18,1419.04336,160395511.264074,164734,540.02909,61048034.1172917,111259.57650000001,111982.72240060562,109293.87827472345,111259.57650000001,113225.27472527657,0.919597341745551,0.919597341745551,67.97639871550521,-222.59196690940007,-579.2581598772675,356.66619296786746,1187.2650000000015,-0.0018117103162461623,525.2899999999936,-204.93000000000757,237.39999999999418,82.95999999999185,8,3,2987.3804105,-0.42824742577578956,115757.44783325863,111094.94133899591
2025-08-28 12:00:00,112909.18,113485.9,112391.56,112678.53,3088.9335,348792906.070429,597709,1381.73513,156076823.9508514,111317.92549999998,112048.98979595503,109253.91298165244,111317.92549999998,113381.93801834753,0.8296018042296853,0.8296018042296853,64.4244911442892,-146.78661186707905,-492.7638502752298,345.97723840815075,1209.6192857142867,-0.0020427922689721933,1094.3399999999965,-230.64999999999418,576.7200000000012,286.97000000000116,12,3,2939.125825,1.1767717513579008,115735.94037611922,111128.18385636185
2025-08-28 16:00:00,112678.53,113186.56,111901.35,111901.36,1813.29699,203973679.426193,360972,798.74966,89870954.5300189,111352.245,112034.92981444133,109272.67313719503,111352.245,113431.81686280496,0.6320259736682888,0.6320259736682888,61.794048573185904,-147.71846279375313,-423.75477277893447,276.03630998518133,1238.220714285714,-0.006897232329885705,1285.2099999999919,-777.1699999999983,508.02999999999884,0.00999999999476131,16,3,2828.3777805,-0.4129698842658801,115721.20297806377,111152.22044531426
2025-08-28 20:00:00,111901.36,112575.98,111872.06,112566.9,1097.30715,123140201.5428762,172768,582.84192,65402359.6539132,111370.55799999999,112085.59364472337,109253.41761217653,111370.55799999999,113487.69838782345,0.782537239117599,0.782537239117599,66.04384529692419,-93.67377290102013,-357.73857280335164,264.0647999023315,1186.7385714285701,0.005947559529213997,703.9199999999983,665.5399999999936,9.080000000001746,29.30000000000291,20,3,2653.577108,-0.3948552520345826,115712.36883887653,111121.58377283977
2025-08-29 00:00:00,112566.9,112638.64,111302.27,111704.23,2123.00621,237282218.20052353,405287,965.39965,107902817.3723455,111419.96299999999,112049.27329560525,109321.08660037802,111419.96299999999,113518.83939962195,0.5677188518702692,0.5677188518702692,53.47945218444762,-119.0803733424982,-310.00693291118097,190.92655956868276,1159.865714285713,-0.007663620478133404,1336.3699999999953,-862.6699999999983,71.74000000000524,401.95999999999185,0,4,2604.257213,0.9347419817687326,115693.11205102426,111133.788751633
2025-08-29 04:00:00,111704.24,111850.56,109899.99,110019.38,4260.9718,472460597.8874647,499168,1929.0576,213853323.4389724,111415.33300000001,111855.95011495588,109303.93662280127,111415.33300000001,113526.72937719876,0.169424222027874,0.169424222027874,40.812358932534224,-272.0324730404827,-302.41204093704135,30.379567896558626,1195.4249999999977,-0.01508313516865023,1950.5699999999924,-1684.8600000000006,146.31999999999243,119.38999999999942,4,4,2466.6651485,1.0070463194735546,115642.13844092486,111225.31022228282
2025-08-29 08:00:00,110019.38,110270.3,109414.18,110098.81,2848.31026,313002938.9183502,448903,1604.11242,176286557.3393271,111426.29550000001,111688.60342979159,109346.43188014398,111426.29550000001,113506.15911985603,0.18087198426695367,0.18087198426695367,42.84871808770126,-382.4303666259657,-318.41570607482623,-64.01466055113946,1191.797857142855,0.0007219637122113376,856.1200000000099,79.42999999999302,171.49000000000524,605.2000000000116,8,4,2401.3110585000004,-0.3315350596781701,115604.23614666339,111293.07313446228
2025-08-29 12:00:00,110098.81,111517.07,108103.0,108386.23,7729.2804,845034516.9628183,1246052,3797.67907,415295549.5651797,111330.447,111374.09166173618,108887.64355185286,111330.447,113773.25044814714,-0.10263076061915348,-0.10263076061915348,38.58392773994033,-601.1820630026923,-374.9689774603995,-226.2130855422928,1356.0342857142844,-0.015554936515662643,3414.070000000007,-1712.5800000000017,1418.2600000000093,283.2299999999959,12,4,2692.2724625,1.713637102160352,115493.3988875785,111050.64248642698
